S121C	2019-03-12 19:01:35
value unit [W]	time unit [ms]
wavelength	413.000nm
range	AUTO
4.528635E-02	179
4.521022E-02	479
4.515284E-02	779
4.509620E-02	1079
4.505607E-02	1379
4.500080E-02	1679
4.495315E-02	1979
4.487909E-02	2279
4.480860E-02	2579
4.474093E-02	2879
4.465465E-02	3179
4.456771E-02	3479
4.447510E-02	3779
4.435945E-02	4079
4.425485E-02	4379
4.415477E-02	4679
4.405479E-02	4979
4.395701E-02	5279
4.383240E-02	5579
4.373614E-02	5879
4.364467E-02	6179
4.358558E-02	6479
4.356235E-02	6779
4.358211E-02	7080
4.362094E-02	7380
4.369999E-02	7680
4.375126E-02	7980
4.382008E-02	8280
4.387622E-02	8580
4.392171E-02	8880
4.394123E-02	9180
4.399862E-02	9480
4.401319E-02	9780
4.406233E-02	10080
4.408367E-02	10380
4.411257E-02	10680
4.411586E-02	10980
4.412114E-02	11280
4.414909E-02	11580
4.416622E-02	11880
4.417205E-02	12180
4.420457E-02	12480
4.425674E-02	12780
4.433340E-02	13080
4.438817E-02	13380
4.439894E-02	13680
4.443767E-02	13980
4.450256E-02	14280
4.454315E-02	14580
4.462786E-02	14882
4.470772E-02	15182
4.476593E-02	15482
4.485142E-02	15782
4.487662E-02	16082
4.492809E-02	16382
4.498135E-02	16682
4.501212E-02	16982
4.503961E-02	17282
4.504438E-02	17582
4.503471E-02	17882
4.499174E-02	18182
4.494829E-02	18482
4.489546E-02	18782
4.487829E-02	19082
4.486595E-02	19382
4.485797E-02	19682
4.485386E-02	19982
4.485748E-02	20282
4.485576E-02	20582
4.484265E-02	20882
4.484854E-02	21182
4.484408E-02	21482
4.483945E-02	21782
4.485583E-02	22082
4.488505E-02	22382
4.489034E-02	22684
4.492632E-02	22984
4.493979E-02	23284
4.495040E-02	23584
4.497525E-02	23884
4.497700E-02	24184
4.498075E-02	24484
4.498237E-02	24784
4.493649E-02	25084
4.490017E-02	25384
4.484563E-02	25684
4.477912E-02	25984
4.471811E-02	26284
4.467022E-02	26584
4.462119E-02	26884
4.461156E-02	27184
4.459744E-02	27484
4.458110E-02	27784
4.457423E-02	28084
4.458619E-02	28384
4.464184E-02	28684
4.471174E-02	28984
4.481332E-02	29284
4.491062E-02	29584
4.500382E-02	29884
4.510422E-02	30186
4.519542E-02	30486
4.528109E-02	30786
4.537277E-02	31086
4.546309E-02	31386
4.556539E-02	31692
4.569128E-02	31994
4.580829E-02	32294
4.590068E-02	32594
4.602236E-02	32894
4.610215E-02	33194
4.617945E-02	33494
4.624083E-02	33794
4.628740E-02	34094
4.632717E-02	34394
4.636634E-02	34694
4.641713E-02	34994
4.648625E-02	35294
4.653133E-02	35594
4.659327E-02	35894
4.663193E-02	36194
4.668490E-02	36494
4.671882E-02	36794
4.675462E-02	37094
4.678040E-02	37394
4.680358E-02	37694
4.682694E-02	37996
4.683965E-02	38296
4.684623E-02	38596
4.684094E-02	38896
4.682689E-02	39196
4.679431E-02	39496
4.674888E-02	39796
4.669801E-02	40096
4.665542E-02	40396
4.661970E-02	40696
4.660733E-02	40996
4.659392E-02	41296
4.658164E-02	41596
4.657026E-02	41896
4.658098E-02	42196
4.660260E-02	42496
4.664337E-02	42796
4.668485E-02	43096
4.672850E-02	43396
4.676373E-02	43696
4.678793E-02	43996
4.681035E-02	44296
4.682111E-02	44596
4.682836E-02	44896
4.683774E-02	45196
4.683760E-02	45497
4.684153E-02	45797
4.684097E-02	46097
4.684269E-02	46397
4.684540E-02	46697
4.684303E-02	46997
4.683415E-02	47297
4.682154E-02	47597
4.680299E-02	47897
4.676745E-02	48197
4.671917E-02	48497
4.667116E-02	48797
4.658740E-02	49097
4.651367E-02	49397
4.642159E-02	49697
4.632679E-02	49997
4.626115E-02	50297
4.618084E-02	50597
4.611859E-02	50897
4.606875E-02	51197
4.602651E-02	51497
4.598155E-02	51797
4.594826E-02	52097
4.592635E-02	52397
4.590156E-02	52697
4.586459E-02	52997
4.583358E-02	53299
4.579969E-02	53599
4.578554E-02	53899
4.576588E-02	54199
4.579804E-02	54499
4.579394E-02	54799
4.580922E-02	55099
4.583047E-02	55399
4.583420E-02	55699
4.585673E-02	55999
4.585426E-02	56299
4.585721E-02	56599
4.585127E-02	56899
4.582744E-02	57199
4.580580E-02	57499
4.579324E-02	57799
4.578854E-02	58099
4.579356E-02	58399
4.579565E-02	58699
4.579338E-02	58999
4.577536E-02	59299
4.577313E-02	59599
4.574540E-02	59899
4.571753E-02	60199
4.569335E-02	60499
4.566694E-02	60799
4.560158E-02	61101
4.560456E-02	61401
4.561925E-02	61701
4.564859E-02	62001
4.569622E-02	62301
4.573876E-02	62606
4.578051E-02	62906
4.582236E-02	63206
4.584731E-02	63506
4.586594E-02	63806
4.589245E-02	64106
4.589931E-02	64406
4.592873E-02	64706
4.594629E-02	65006
4.596412E-02	65306
4.598024E-02	65606
4.599229E-02	65906
4.598854E-02	66206
4.598757E-02	66506
4.599082E-02	66806
4.597039E-02	67106
4.595407E-02	67406
4.593756E-02	67706
4.590100E-02	68006
4.585632E-02	68306
4.580285E-02	68608
4.576447E-02	68908
4.572911E-02	69208
4.570539E-02	69508
4.567011E-02	69808
4.563884E-02	70108
4.565143E-02	70408
4.563644E-02	70708
4.564285E-02	71008
4.566282E-02	71308
4.566417E-02	71608
4.569382E-02	71908
4.572684E-02	72208
4.577278E-02	72508
4.581662E-02	72808
4.588030E-02	73108
4.595404E-02	73408
4.601070E-02	73708
4.607849E-02	74008
4.614409E-02	74308
4.620425E-02	74608
4.625769E-02	74908
4.631146E-02	75208
4.635615E-02	75508
4.640103E-02	75808
4.643275E-02	76108
4.646044E-02	76410
4.647418E-02	76710
4.649046E-02	77010
4.648668E-02	77310
4.649314E-02	77610
4.650330E-02	77910
4.651577E-02	78210
4.652096E-02	78510
4.653078E-02	78810
4.655913E-02	79110
4.656901E-02	79410
4.659757E-02	79710
4.660507E-02	80010
4.663651E-02	80310
4.664399E-02	80610
4.666261E-02	80910
4.666404E-02	81210
4.667534E-02	81510
4.667261E-02	81810
4.667474E-02	82110
4.667404E-02	82410
4.666591E-02	82710
4.665223E-02	83010
4.664091E-02	83310
4.662983E-02	83610
4.662015E-02	83911
4.661046E-02	84211
4.660907E-02	84511
4.660415E-02	84811
4.661763E-02	85111
4.662880E-02	85411
4.661966E-02	85711
4.661121E-02	86011
4.659181E-02	86311
4.656839E-02	86611
4.654330E-02	86911
4.650039E-02	87211
4.647355E-02	87511
4.643314E-02	87811
4.640479E-02	88111
4.633816E-02	88411
4.630110E-02	88711
4.625191E-02	89011
4.620411E-02	89311
4.615357E-02	89611
4.610808E-02	89911
4.610301E-02	90211
4.607392E-02	90511
4.604771E-02	90811
4.603223E-02	91111
4.598509E-02	91411
4.594456E-02	91713
4.589570E-02	92013
4.585986E-02	92313
4.582027E-02	92613
4.578416E-02	92913
4.573297E-02	93213
4.567977E-02	93519
4.562603E-02	93819
4.558894E-02	94119
4.550804E-02	94419
4.542864E-02	94719
4.532414E-02	95019
4.524158E-02	95319
4.516677E-02	95619
4.507092E-02	95919
4.500655E-02	96219
4.494340E-02	96519
4.486534E-02	96819
4.479684E-02	97119
4.472332E-02	97419
4.465540E-02	97719
4.456508E-02	98019
4.449932E-02	98319
4.443009E-02	98619
4.433352E-02	98919
4.425864E-02	99219
4.414074E-02	99520
4.405127E-02	99820
4.389789E-02	100120
4.378346E-02	100420
4.369031E-02	100720
4.360841E-02	101020
4.355004E-02	101320
4.348865E-02	101620
4.343274E-02	101920
4.335397E-02	102220
4.330562E-02	102520
4.325097E-02	102820
4.318123E-02	103120
4.314629E-02	103420
4.308759E-02	103720
4.305767E-02	104020
4.300718E-02	104320
4.296096E-02	104620
4.294040E-02	104920
4.292843E-02	105220
4.292988E-02	105520
4.294680E-02	105820
4.296247E-02	106120
4.295956E-02	106420
4.297319E-02	106722
4.299563E-02	107022
4.300879E-02	107322
4.298721E-02	107622
4.295233E-02	107922
4.292136E-02	108222
4.287889E-02	108522
4.286539E-02	108822
4.286836E-02	109122
4.286300E-02	109422
4.289386E-02	109722
4.296497E-02	110022
4.305151E-02	110322
4.312570E-02	110622
4.321767E-02	110922
4.326421E-02	111222
4.335690E-02	111522
4.340564E-02	111822
4.346623E-02	112122
4.351516E-02	112422
4.356058E-02	112722
4.362689E-02	113022
4.365271E-02	113322
4.367903E-02	113622
4.368246E-02	113924
4.370797E-02	114224
4.371652E-02	114524
4.374592E-02	114824
4.376673E-02	115124
4.378225E-02	115424
4.380058E-02	115724
4.381587E-02	116024
4.386294E-02	116324
4.389862E-02	116624
4.393261E-02	116924
4.397438E-02	117224
4.402169E-02	117524
4.403145E-02	117824
4.404589E-02	118124
4.405463E-02	118424
4.408482E-02	118724
4.413375E-02	119024
4.417206E-02	119324
4.419951E-02	119624
4.423795E-02	119924
4.426881E-02	120224
4.430604E-02	120524
4.435673E-02	120824
4.443514E-02	121124
4.451527E-02	121425
4.462330E-02	121725
4.469985E-02	122025
4.476364E-02	122325
4.478420E-02	122625
4.481826E-02	122925
4.482483E-02	123232
4.479847E-02	123532
4.480452E-02	123832
4.475903E-02	124132
4.473041E-02	124432
4.468902E-02	124732
4.467790E-02	125032
4.467596E-02	125332
4.469461E-02	125632
4.473340E-02	125932
4.477293E-02	126232
4.481977E-02	126532
4.486381E-02	126832
4.493260E-02	127132
4.498296E-02	127432
4.504639E-02	127732
4.511601E-02	128032
4.520895E-02	128332
4.527766E-02	128633
4.535736E-02	128933
4.541452E-02	129233
4.547630E-02	129533
4.555653E-02	129833
4.560516E-02	130133
4.564708E-02	130433
4.566672E-02	130733
4.568787E-02	131033
4.568527E-02	131333
4.572336E-02	131633
4.575885E-02	131933
4.578273E-02	132233
4.583738E-02	132533
4.587442E-02	132833
4.591980E-02	133133
4.596202E-02	133433
4.601553E-02	133733
4.607952E-02	134033
4.611863E-02	134333
4.618351E-02	134633
4.624891E-02	134933
4.631041E-02	135233
4.636772E-02	135533
4.642278E-02	135833
4.645659E-02	136135
4.649775E-02	136435
4.651458E-02	136735
4.653675E-02	137035
4.655751E-02	137335
4.656439E-02	137635
4.656903E-02	137935
4.655106E-02	138235
4.653659E-02	138535
4.649411E-02	138835
4.645267E-02	139135
4.639948E-02	139435
4.633138E-02	139735
4.627204E-02	140035
4.617598E-02	140335
4.608816E-02	140635
4.599305E-02	140935
4.588897E-02	141235
4.579150E-02	141535
4.568218E-02	141835
4.558618E-02	142135
4.549111E-02	142435
4.539109E-02	142735
4.530123E-02	143035
4.520538E-02	143337
4.510656E-02	143637
4.498283E-02	143937
4.483970E-02	144237
4.471558E-02	144537
4.458301E-02	144837
4.451070E-02	145137
4.447872E-02	145437
4.444578E-02	145737
4.443831E-02	146037
4.444939E-02	146337
4.446482E-02	146637
4.447025E-02	146937
4.445783E-02	147237
4.442782E-02	147537
4.441285E-02	147837
4.438949E-02	148137
4.434125E-02	148437
4.427820E-02	148737
4.421061E-02	149037
4.410709E-02	149337
4.400857E-02	149637
4.388795E-02	149937
4.377933E-02	150237
4.365824E-02	150538
4.355773E-02	150838
4.348899E-02	151138
4.342004E-02	151438
4.336747E-02	151738
4.331047E-02	152038
4.321447E-02	152338
4.317312E-02	152645
4.311564E-02	152945
4.312858E-02	153245
4.315652E-02	153545
4.316760E-02	153845
4.323760E-02	154145
4.327135E-02	154445
4.330258E-02	154745
4.330516E-02	155045
4.331470E-02	155345
4.334182E-02	155645
4.337135E-02	155945
4.340274E-02	156245
4.345796E-02	156545
4.354662E-02	156845
4.362877E-02	157145
4.371382E-02	157445
4.379907E-02	157745
4.388538E-02	158046
4.393826E-02	158346
4.402009E-02	158646
4.406914E-02	158946
4.413113E-02	159246
4.418890E-02	159546
4.422738E-02	159846
4.429849E-02	160146
4.433494E-02	160446
4.438695E-02	160746
4.445194E-02	161046
4.446334E-02	161346
4.450349E-02	161646
4.451692E-02	161946
4.450749E-02	162246
4.450176E-02	162546
4.448547E-02	162846
4.448291E-02	163146
4.445641E-02	163446
4.444774E-02	163746
4.446993E-02	164046
4.448868E-02	164346
4.451922E-02	164646
4.450184E-02	164946
4.446616E-02	165248
4.446438E-02	165548
4.445862E-02	165848
4.443677E-02	166148
4.445562E-02	166448
4.443988E-02	166748
4.444381E-02	167048
4.444956E-02	167348
4.442642E-02	167648
4.441189E-02	167948
4.440153E-02	168248
4.439339E-02	168548
4.438013E-02	168848
4.438920E-02	169148
4.434218E-02	169448
4.430782E-02	169748
4.424362E-02	170048
4.420529E-02	170348
4.417003E-02	170648
4.413539E-02	170948
4.413980E-02	171248
4.416233E-02	171548
4.421998E-02	171848
4.428050E-02	172148
4.429107E-02	172450
4.431506E-02	172750
4.429416E-02	173050
4.427643E-02	173350
4.424250E-02	173650
4.422369E-02	173950
4.422195E-02	174250
4.422430E-02	174550
4.422705E-02	174850
4.425243E-02	175150
4.429083E-02	175450
4.436662E-02	175750
4.445114E-02	176050
4.453554E-02	176350
4.459201E-02	176650
4.465819E-02	176950
4.472345E-02	177250
4.474936E-02	177550
4.477855E-02	177850
4.482618E-02	178150
4.492726E-02	178450
4.505523E-02	178750
4.516226E-02	179050
4.523925E-02	179350
4.532279E-02	179650
4.540553E-02	179951
4.549276E-02	180251
4.555225E-02	180551
4.559826E-02	180851
4.561615E-02	181151
4.564115E-02	181451
4.562823E-02	181751
4.563297E-02	182058
4.563290E-02	182358
