S121C	2019-03-12 07:38:36
value unit [W]	time unit [ms]
wavelength	413.000nm
range	AUTO
7.861014E-03	274
7.878931E-03	574
7.899978E-03	874
7.915662E-03	1174
7.932023E-03	1474
7.944458E-03	1774
7.953906E-03	2074
7.964287E-03	2374
7.971956E-03	2674
7.981465E-03	2974
7.988504E-03	3274
7.995421E-03	3574
8.001528E-03	3874
8.007458E-03	4174
8.012675E-03	4474
8.021296E-03	4774
8.027068E-03	5074
8.031998E-03	5374
8.036525E-03	5674
8.037507E-03	5974
8.040046E-03	6274
8.041819E-03	6574
8.040699E-03	6874
8.041328E-03	7176
8.042954E-03	7476
8.040490E-03	7776
8.039219E-03	8076
8.036573E-03	8376
8.033218E-03	8676
8.030336E-03	8976
8.028747E-03	9276
8.028462E-03	9576
8.028884E-03	9876
8.033812E-03	10176
8.041672E-03	10476
8.052237E-03	10776
8.061112E-03	11076
8.075450E-03	11376
8.085035E-03	11676
8.095603E-03	11976
8.105773E-03	12276
8.114042E-03	12576
8.122029E-03	12876
8.129206E-03	13176
8.131097E-03	13476
8.136309E-03	13776
8.137932E-03	14076
8.140765E-03	14376
8.144648E-03	14676
8.149356E-03	14977
8.153328E-03	15277
8.156573E-03	15577
8.159336E-03	15877
8.161816E-03	16177
8.163942E-03	16477
8.164232E-03	16777
8.164564E-03	17077
8.163243E-03	17377
8.163333E-03	17677
8.163361E-03	17977
8.165061E-03	18277
8.166049E-03	18577
8.167777E-03	18877
8.168831E-03	19177
8.170493E-03	19477
8.172809E-03	19777
8.175607E-03	20077
8.178419E-03	20377
8.181090E-03	20677
8.185543E-03	20977
8.187841E-03	21277
8.189882E-03	21577
8.192963E-03	21877
8.193959E-03	22177
8.192698E-03	22477
8.192578E-03	22779
8.191113E-03	23079
8.189957E-03	23379
8.190011E-03	23679
8.189185E-03	23979
8.188510E-03	24279
8.188190E-03	24579
8.187754E-03	24879
8.187255E-03	25179
8.187016E-03	25479
8.186495E-03	25779
8.184255E-03	26079
8.183404E-03	26379
8.182235E-03	26679
8.181077E-03	26979
8.180443E-03	27279
8.179715E-03	27579
8.178077E-03	27879
8.177299E-03	28179
8.174014E-03	28479
8.171139E-03	28779
8.168118E-03	29079
8.164101E-03	29379
8.159490E-03	29679
8.154453E-03	29979
8.150239E-03	30281
8.148370E-03	30581
8.148685E-03	30881
8.152980E-03	31181
8.153637E-03	31481
8.155652E-03	31790
8.156369E-03	32091
8.155347E-03	32391
8.154914E-03	32691
8.153794E-03	32991
8.153259E-03	33291
8.150388E-03	33591
8.147649E-03	33891
8.145129E-03	34191
8.141302E-03	34491
8.137956E-03	34791
8.130349E-03	35091
8.125168E-03	35391
8.119504E-03	35691
8.117001E-03	35991
8.114865E-03	36291
8.113972E-03	36591
8.113276E-03	36891
8.112586E-03	37191
8.109882E-03	37491
8.107386E-03	37791
8.098921E-03	38093
8.094884E-03	38393
8.088877E-03	38693
8.081640E-03	38993
8.075217E-03	39293
8.071053E-03	39593
8.067406E-03	39893
8.064877E-03	40193
8.061951E-03	40493
8.061551E-03	40793
8.060228E-03	41093
8.059375E-03	41393
8.056846E-03	41693
8.057519E-03	41993
8.055035E-03	42293
8.055546E-03	42593
8.057092E-03	42893
8.060494E-03	43193
8.060995E-03	43493
8.066244E-03	43793
8.067664E-03	44093
8.069356E-03	44393
8.069926E-03	44693
8.070122E-03	44993
8.074428E-03	45293
8.080060E-03	45595
8.088500E-03	45895
8.095331E-03	46195
8.103680E-03	46495
8.109852E-03	46795
8.112980E-03	47095
8.118100E-03	47395
8.120746E-03	47695
8.122786E-03	47995
8.124774E-03	48295
8.127878E-03	48595
8.130398E-03	48895
8.135072E-03	49195
8.139906E-03	49495
8.142944E-03	49795
8.146138E-03	50095
8.148393E-03	50395
8.148829E-03	50695
8.150310E-03	50995
8.148809E-03	51295
8.148693E-03	51595
8.147589E-03	51895
8.145489E-03	52195
8.143977E-03	52495
8.142102E-03	52795
8.139242E-03	53095
8.135347E-03	53396
8.132333E-03	53696
8.128615E-03	53996
8.126504E-03	54296
8.123280E-03	54596
8.120509E-03	54896
8.116925E-03	55196
8.117773E-03	55496
8.117167E-03	55796
8.116974E-03	56096
8.114413E-03	56396
8.113876E-03	56696
8.108439E-03	56996
8.108952E-03	57296
8.106058E-03	57596
8.107129E-03	57896
8.109613E-03	58196
8.110685E-03	58496
8.111801E-03	58796
8.115404E-03	59096
8.116066E-03	59396
8.120180E-03	59696
8.121132E-03	59996
8.123793E-03	60296
8.125731E-03	60596
8.126758E-03	60896
8.124479E-03	61198
8.121312E-03	61498
8.113476E-03	61798
8.104932E-03	62098
8.091974E-03	62398
8.078383E-03	62704
8.063321E-03	63004
8.047287E-03	63304
8.033084E-03	63604
8.019606E-03	63904
8.003457E-03	64204
7.989433E-03	64504
7.974484E-03	64804
7.961414E-03	65104
7.946377E-03	65404
7.930568E-03	65704
7.914049E-03	66004
7.897664E-03	66304
7.881280E-03	66604
7.864584E-03	66904
7.849628E-03	67204
7.828628E-03	67504
7.807360E-03	67804
7.786774E-03	68104
7.766359E-03	68404
7.748988E-03	68706
7.729865E-03	69006
7.707885E-03	69306
7.687094E-03	69606
7.669301E-03	69906
7.652159E-03	70206
7.635299E-03	70506
7.618378E-03	70806
7.606311E-03	71106
7.597110E-03	71406
7.586940E-03	71706
7.582941E-03	72006
7.576758E-03	72306
7.576406E-03	72606
7.576775E-03	72906
7.579358E-03	73206
7.575832E-03	73506
7.574692E-03	73806
7.573225E-03	74106
7.568309E-03	74406
7.565770E-03	74706
7.564853E-03	75006
7.568011E-03	75306
7.570035E-03	75606
7.577231E-03	75906
7.582996E-03	76206
7.589295E-03	76507
7.597446E-03	76807
7.604509E-03	77107
7.612532E-03	77407
7.626287E-03	77707
7.637083E-03	78007
7.651105E-03	78307
7.665146E-03	78607
7.678919E-03	78907
7.691429E-03	79207
7.707417E-03	79507
7.721439E-03	79807
7.734170E-03	80107
7.752246E-03	80407
7.763168E-03	80707
7.776595E-03	81007
7.786631E-03	81307
7.794049E-03	81607
7.799756E-03	81907
7.800413E-03	82207
7.802619E-03	82507
7.802611E-03	82807
7.807916E-03	83107
7.810517E-03	83407
7.815736E-03	83707
7.819084E-03	84009
7.818719E-03	84309
7.821384E-03	84609
7.821017E-03	84909
7.822740E-03	85209
7.820526E-03	85509
7.822844E-03	85809
7.822203E-03	86109
7.823692E-03	86409
7.825474E-03	86709
7.832713E-03	87009
7.840060E-03	87309
7.851445E-03	87609
7.861439E-03	87909
7.870807E-03	88209
7.882997E-03	88509
7.894356E-03	88809
7.904330E-03	89109
7.917369E-03	89409
7.930784E-03	89709
7.942213E-03	90009
7.955343E-03	90309
7.967822E-03	90609
7.978496E-03	90909
7.987090E-03	91209
7.996397E-03	91509
8.006847E-03	91811
8.016362E-03	92111
8.023469E-03	92411
8.032530E-03	92711
8.038957E-03	93011
8.042265E-03	93311
8.046279E-03	93616
8.045468E-03	93916
8.046358E-03	94216
8.046742E-03	94516
8.047503E-03	94816
8.043764E-03	95116
8.041347E-03	95416
8.039502E-03	95716
8.037056E-03	96016
8.036520E-03	96316
8.035131E-03	96616
8.037460E-03	96916
8.040873E-03	97216
8.041989E-03	97516
8.042132E-03	97816
8.042625E-03	98116
8.043787E-03	98416
8.045085E-03	98716
8.044142E-03	99016
8.045199E-03	99316
8.044227E-03	99618
8.045926E-03	99918
8.049996E-03	100218
8.058520E-03	100518
8.066875E-03	100818
8.078104E-03	101118
8.088565E-03	101418
8.099291E-03	101718
8.106286E-03	102018
8.111837E-03	102318
8.117964E-03	102618
8.123484E-03	102918
8.129439E-03	103218
8.136997E-03	103518
8.143688E-03	103818
8.150283E-03	104118
8.155460E-03	104418
8.158548E-03	104718
8.162758E-03	105018
8.165254E-03	105318
8.168212E-03	105618
8.169908E-03	105918
8.173279E-03	106218
8.177536E-03	106518
8.179491E-03	106820
8.181070E-03	107120
8.182372E-03	107420
8.182561E-03	107720
8.184074E-03	108020
8.185503E-03	108320
8.185835E-03	108620
8.186314E-03	108920
8.184965E-03	109220
8.185576E-03	109520
8.185376E-03	109820
8.186172E-03	110120
8.185424E-03	110420
8.187913E-03	110720
8.186738E-03	111020
8.186879E-03	111320
8.186983E-03	111620
8.185545E-03	111920
8.183912E-03	112220
8.181131E-03	112520
8.179942E-03	112820
8.176887E-03	113120
8.176715E-03	113420
8.176405E-03	113720
8.174809E-03	114021
8.174365E-03	114321
8.173501E-03	114621
8.171499E-03	114921
8.170757E-03	115221
8.168889E-03	115521
8.168926E-03	115821
8.168759E-03	116121
8.169811E-03	116421
8.170561E-03	116721
8.172695E-03	117021
8.172893E-03	117321
8.175197E-03	117621
8.178566E-03	117921
8.180395E-03	118221
8.182474E-03	118521
8.184558E-03	118821
8.187104E-03	119121
8.188893E-03	119421
8.191765E-03	119721
8.193182E-03	120021
8.192851E-03	120321
8.194718E-03	120621
8.196604E-03	120921
8.198068E-03	121221
8.201128E-03	121524
8.202435E-03	121823
8.202465E-03	122124
8.202166E-03	122423
8.201243E-03	122724
8.200425E-03	123023
8.199971E-03	123329
8.198265E-03	123629
8.196522E-03	123929
8.194077E-03	124229
8.192502E-03	124529
8.190821E-03	124829
8.188942E-03	125129
8.187498E-03	125429
8.184516E-03	125729
8.184041E-03	126029
8.183423E-03	126329
8.182358E-03	126629
8.181313E-03	126929
8.180073E-03	127229
8.179062E-03	127529
8.176003E-03	127829
8.174150E-03	128129
8.171820E-03	128429
8.167423E-03	128730
8.164434E-03	129030
8.160689E-03	129330
8.155003E-03	129630
8.147573E-03	129930
8.137315E-03	130230
8.128721E-03	130530
8.120089E-03	130830
8.110695E-03	131130
8.101000E-03	131430
8.092386E-03	131730
8.084007E-03	132030
8.072623E-03	132330
8.062954E-03	132630
8.054751E-03	132930
8.046621E-03	133230
8.037955E-03	133530
8.032438E-03	133830
8.028362E-03	134130
8.026432E-03	134430
8.025108E-03	134730
8.025991E-03	135030
8.023994E-03	135330
8.024049E-03	135630
8.020329E-03	135930
8.018529E-03	136232
8.015527E-03	136532
8.011895E-03	136832
8.010498E-03	137132
8.005754E-03	137432
8.004350E-03	137732
8.002530E-03	138032
8.000299E-03	138332
8.000918E-03	138632
7.997470E-03	138932
7.995503E-03	139232
7.991741E-03	139532
7.992385E-03	139832
7.989793E-03	140132
7.990310E-03	140432
7.989727E-03	140732
7.990396E-03	141032
7.992575E-03	141332
7.994064E-03	141632
7.997967E-03	141932
8.001817E-03	142232
8.003511E-03	142532
8.004535E-03	142832
8.008390E-03	143132
8.010866E-03	143434
8.013264E-03	143734
8.016454E-03	144034
8.020937E-03	144334
8.025725E-03	144634
8.034334E-03	144934
8.041828E-03	145234
8.048656E-03	145534
8.053686E-03	145834
8.059207E-03	146134
8.062724E-03	146434
8.064935E-03	146734
8.062769E-03	147034
8.062938E-03	147334
8.064738E-03	147634
8.067071E-03	147934
8.067576E-03	148234
8.069213E-03	148534
8.069743E-03	148834
8.072299E-03	149134
8.070182E-03	149434
8.072940E-03	149734
8.074896E-03	150034
8.078012E-03	150334
8.082398E-03	150635
8.086692E-03	150935
8.092234E-03	151235
8.098048E-03	151535
8.104459E-03	151835
8.110321E-03	152135
8.116487E-03	152435
8.123131E-03	152742
8.130112E-03	153042
8.137899E-03	153342
8.144101E-03	153642
8.152211E-03	153942
8.159421E-03	154242
8.164286E-03	154542
8.170275E-03	154842
8.176140E-03	155142
8.182398E-03	155442
8.189626E-03	155742
8.197399E-03	156042
8.204220E-03	156342
8.210149E-03	156642
8.214491E-03	156942
8.218720E-03	157242
8.221474E-03	157542
8.222278E-03	157842
8.224659E-03	158143
8.224933E-03	158443
8.225013E-03	158743
8.225061E-03	159043
8.225375E-03	159343
8.225527E-03	159643
8.225389E-03	159943
8.225488E-03	160243
8.224668E-03	160543
8.224254E-03	160843
8.222998E-03	161143
8.221309E-03	161443
8.218638E-03	161743
8.216161E-03	162043
8.212900E-03	162343
8.211083E-03	162643
8.209087E-03	162943
8.208110E-03	163243
8.207258E-03	163543
8.207595E-03	163843
8.207228E-03	164143
8.206856E-03	164443
8.206960E-03	164743
8.205087E-03	165043
8.204703E-03	165345
8.202122E-03	165645
8.199745E-03	165945
8.197987E-03	166245
8.194645E-03	166545
8.192138E-03	166845
8.189078E-03	167145
8.187277E-03	167445
8.185969E-03	167745
8.182916E-03	168045
8.182871E-03	168345
8.181519E-03	168645
8.181447E-03	168945
8.181868E-03	169245
8.183065E-03	169545
8.184745E-03	169845
8.184420E-03	170145
8.184361E-03	170445
8.184772E-03	170745
8.184711E-03	171045
8.186625E-03	171345
8.186391E-03	171645
8.185008E-03	171945
8.182907E-03	172245
8.179425E-03	172547
8.174419E-03	172847
8.169358E-03	173147
8.164253E-03	173447
8.158823E-03	173747
8.153921E-03	174047
8.148803E-03	174347
8.146149E-03	174647
8.142784E-03	174947
8.138290E-03	175247
8.136594E-03	175547
8.132093E-03	175847
8.131972E-03	176147
8.129694E-03	176447
8.127963E-03	176747
8.128787E-03	177047
8.128462E-03	177347
8.128488E-03	177647
8.125728E-03	177947
8.126095E-03	178247
8.124372E-03	178547
8.122502E-03	178847
8.122374E-03	179147
8.124189E-03	179447
8.125883E-03	179747
8.129793E-03	180048
8.134354E-03	180348
8.140596E-03	180648
8.146037E-03	180948
8.153528E-03	181248
8.160935E-03	181548
8.170563E-03	181848
8.178252E-03	182155
8.185880E-03	182455
