S121C	2019-03-12 07:08:53
value unit [W]	time unit [ms]
wavelength	413.000nm
range	AUTO
4.416030E-02	135
4.413758E-02	435
4.410234E-02	735
4.407299E-02	1035
4.405165E-02	1335
4.401428E-02	1635
4.398390E-02	1935
4.398129E-02	2235
4.396892E-02	2535
4.395493E-02	2835
4.395089E-02	3135
4.394292E-02	3435
4.392217E-02	3735
4.392499E-02	4035
4.390381E-02	4335
4.392319E-02	4635
4.394647E-02	4935
4.397902E-02	5235
4.401821E-02	5535
4.405318E-02	5835
4.406411E-02	6135
4.407625E-02	6435
4.408926E-02	6735
4.411177E-02	7037
4.412510E-02	7337
4.416768E-02	7637
4.419778E-02	7937
4.423953E-02	8237
4.425577E-02	8537
4.427880E-02	8837
4.429845E-02	9137
4.431172E-02	9437
4.431728E-02	9737
4.432328E-02	10037
4.433085E-02	10337
4.433191E-02	10637
4.433856E-02	10937
4.434789E-02	11237
4.434556E-02	11537
4.434770E-02	11837
4.435598E-02	12137
4.436477E-02	12437
4.439465E-02	12737
4.441926E-02	13037
4.445570E-02	13337
4.448342E-02	13637
4.451476E-02	13937
4.454619E-02	14237
4.457909E-02	14537
4.459434E-02	14839
4.461591E-02	15139
4.464065E-02	15439
4.465406E-02	15739
4.466746E-02	16039
4.467219E-02	16339
4.467986E-02	16639
4.467858E-02	16939
4.468992E-02	17239
4.469601E-02	17539
4.469654E-02	17839
4.469509E-02	18139
4.469616E-02	18439
4.469521E-02	18739
4.470770E-02	19039
4.471282E-02	19339
4.471685E-02	19639
4.472728E-02	19939
4.471972E-02	20239
4.473400E-02	20539
4.474123E-02	20839
4.474372E-02	21139
4.474936E-02	21439
4.474717E-02	21739
4.474450E-02	22039
4.474653E-02	22339
4.474631E-02	22640
4.474234E-02	22940
4.474107E-02	23240
4.473679E-02	23540
4.472884E-02	23840
4.472511E-02	24140
4.470600E-02	24440
4.468691E-02	24740
4.466302E-02	25040
4.463031E-02	25340
4.459205E-02	25640
4.455584E-02	25940
4.452911E-02	26240
4.450769E-02	26540
4.449685E-02	26840
4.449563E-02	27140
4.448548E-02	27440
4.449287E-02	27740
4.448488E-02	28040
4.448827E-02	28340
4.450052E-02	28640
4.451773E-02	28940
4.454134E-02	29240
4.455779E-02	29540
4.458192E-02	29840
4.460204E-02	30143
4.462070E-02	30443
4.464527E-02	30743
4.466717E-02	31043
4.468680E-02	31343
4.470383E-02	31650
4.472432E-02	31952
4.473067E-02	32252
4.473731E-02	32552
4.474542E-02	32852
4.475043E-02	33152
4.475778E-02	33452
4.476399E-02	33752
4.477077E-02	34052
4.477319E-02	34352
4.477405E-02	34652
4.477330E-02	34952
4.477250E-02	35252
4.477184E-02	35552
4.476484E-02	35852
4.476361E-02	36152
4.475833E-02	36452
4.474961E-02	36752
4.473009E-02	37052
4.472923E-02	37352
4.471827E-02	37652
4.471809E-02	37953
4.471989E-02	38253
4.472080E-02	38553
4.471798E-02	38853
4.470967E-02	39153
4.469926E-02	39453
4.468780E-02	39753
4.467200E-02	40053
4.465102E-02	40353
4.463120E-02	40653
4.461217E-02	40953
4.460199E-02	41253
4.459294E-02	41553
4.458404E-02	41853
4.457788E-02	42153
4.457040E-02	42453
4.456782E-02	42753
4.455227E-02	43053
4.454665E-02	43353
4.453686E-02	43653
4.453329E-02	43953
4.453157E-02	44253
4.451852E-02	44553
4.450907E-02	44853
4.449072E-02	45153
4.447009E-02	45455
4.444328E-02	45755
4.440691E-02	46055
4.438426E-02	46355
4.434975E-02	46655
4.432193E-02	46955
4.427961E-02	47255
4.422540E-02	47555
4.419272E-02	47855
4.414963E-02	48155
4.409241E-02	48455
4.403793E-02	48755
4.402614E-02	49055
4.401042E-02	49355
4.398040E-02	49655
4.396497E-02	49955
4.395458E-02	50255
4.395324E-02	50555
4.393300E-02	50855
4.392738E-02	51155
4.389667E-02	51455
4.386282E-02	51755
4.383059E-02	52055
4.381176E-02	52355
4.379254E-02	52655
4.377982E-02	52955
4.376902E-02	53257
4.377083E-02	53557
4.376372E-02	53857
4.374916E-02	54157
4.373353E-02	54457
4.372325E-02	54757
4.371025E-02	55057
4.369431E-02	55357
4.366901E-02	55657
4.367371E-02	55957
4.366055E-02	56257
4.366777E-02	56557
4.366880E-02	56857
4.364759E-02	57157
4.363891E-02	57457
4.361141E-02	57757
4.358962E-02	58057
4.357144E-02	58357
4.354631E-02	58657
4.349970E-02	58957
4.345013E-02	59257
4.338339E-02	59557
4.329919E-02	59857
4.325191E-02	60157
4.319106E-02	60457
4.315991E-02	60757
4.312602E-02	61058
4.312093E-02	61358
4.311221E-02	61658
4.313883E-02	61958
4.320514E-02	62258
4.326312E-02	62564
4.331228E-02	62864
4.336084E-02	63164
4.334914E-02	63464
4.334588E-02	63764
4.330905E-02	64064
4.327178E-02	64364
4.321450E-02	64664
4.317277E-02	64964
4.311331E-02	65264
4.306589E-02	65564
4.298839E-02	65864
4.291181E-02	66164
4.282321E-02	66464
4.274622E-02	66764
4.265359E-02	67064
4.262611E-02	67364
4.258916E-02	67664
4.254810E-02	67964
4.255728E-02	68264
4.257447E-02	68566
4.258553E-02	68866
4.261319E-02	69166
4.265608E-02	69466
4.269198E-02	69766
4.271979E-02	70066
4.273973E-02	70366
4.275103E-02	70666
4.272175E-02	70966
4.269253E-02	71266
4.266425E-02	71566
4.262809E-02	71866
4.259171E-02	72166
4.256060E-02	72466
4.254447E-02	72766
4.254492E-02	73066
4.255448E-02	73366
4.257812E-02	73666
4.257363E-02	73966
4.255415E-02	74266
4.255747E-02	74566
4.253906E-02	74866
4.252980E-02	75166
4.254415E-02	75466
4.253807E-02	75766
4.251825E-02	76066
4.250808E-02	76368
4.248104E-02	76668
4.244682E-02	76968
4.240377E-02	77268
4.240473E-02	77568
4.234252E-02	77868
4.233044E-02	78168
4.229828E-02	78468
4.225118E-02	78768
4.222581E-02	79068
4.221813E-02	79368
4.224186E-02	79668
4.226857E-02	79968
4.228088E-02	80268
4.230099E-02	80568
4.231428E-02	80868
4.233822E-02	81168
4.236777E-02	81468
4.242660E-02	81768
4.245579E-02	82068
4.246687E-02	82368
4.248331E-02	82668
4.246000E-02	82968
4.247154E-02	83268
4.245196E-02	83568
4.246691E-02	83869
4.247832E-02	84169
4.249332E-02	84469
4.247716E-02	84769
4.244658E-02	85069
4.239288E-02	85369
4.229435E-02	85669
4.219642E-02	85969
4.210369E-02	86269
4.201644E-02	86569
4.189983E-02	86869
4.179794E-02	87169
4.168063E-02	87469
4.157897E-02	87769
4.148610E-02	88069
4.136658E-02	88369
4.130886E-02	88669
4.122395E-02	88969
4.115164E-02	89269
4.110029E-02	89569
4.104754E-02	89869
4.099078E-02	90169
4.091040E-02	90469
4.085675E-02	90769
4.079524E-02	91069
4.074823E-02	91369
4.073740E-02	91671
4.073644E-02	91971
4.072002E-02	92271
4.075662E-02	92571
4.081288E-02	92871
4.084928E-02	93171
4.089693E-02	93477
4.095683E-02	93777
4.103257E-02	94077
4.109848E-02	94377
4.116771E-02	94677
4.124212E-02	94977
4.128203E-02	95277
4.133923E-02	95577
4.141932E-02	95877
4.150688E-02	96177
4.161955E-02	96477
4.171432E-02	96777
4.183149E-02	97077
4.189928E-02	97377
4.196971E-02	97677
4.204127E-02	97977
4.208922E-02	98277
4.214336E-02	98577
4.216847E-02	98877
4.216847E-02	99177
4.218161E-02	99479
4.219862E-02	99779
4.220235E-02	100079
4.224443E-02	100379
4.226333E-02	100679
4.231963E-02	100979
4.234086E-02	101279
4.238324E-02	101579
4.240978E-02	101879
4.246545E-02	102179
4.250402E-02	102479
4.252632E-02	102779
4.254940E-02	103079
4.256060E-02	103379
4.257045E-02	103679
4.258411E-02	103979
4.259059E-02	104279
4.259048E-02	104579
4.257259E-02	104879
4.255538E-02	105179
4.253950E-02	105479
4.252806E-02	105779
4.254118E-02	106079
4.254949E-02	106379
4.253586E-02	106680
4.250989E-02	106980
4.250074E-02	107280
4.249310E-02	107580
4.247783E-02	107880
4.249081E-02	108180
4.247812E-02	108480
4.249609E-02	108780
4.249508E-02	109080
4.249416E-02	109380
4.251621E-02	109680
4.249204E-02	109980
4.249888E-02	110280
4.247964E-02	110580
4.242884E-02	110880
4.239462E-02	111180
4.232229E-02	111480
4.227278E-02	111780
4.219758E-02	112080
4.213547E-02	112380
4.204825E-02	112680
4.197448E-02	112980
4.187626E-02	113280
4.179573E-02	113580
4.170235E-02	113882
4.162214E-02	114182
4.154031E-02	114482
4.144623E-02	114782
4.137402E-02	115082
4.126812E-02	115382
4.118193E-02	115682
4.108425E-02	115982
4.097389E-02	116282
4.088328E-02	116582
4.079976E-02	116882
4.076795E-02	117182
4.072975E-02	117482
4.071793E-02	117782
4.066988E-02	118082
4.060986E-02	118382
4.051732E-02	118682
4.046903E-02	118982
4.040375E-02	119282
4.036390E-02	119582
4.032631E-02	119882
4.032418E-02	120182
4.035165E-02	120482
4.036056E-02	120782
4.038611E-02	121082
4.039270E-02	121384
4.042500E-02	121684
4.044485E-02	121984
4.046125E-02	122284
4.049744E-02	122584
4.050539E-02	122884
4.051916E-02	123189
4.051949E-02	123489
4.054474E-02	123789
4.055523E-02	124089
4.056578E-02	124389
4.059764E-02	124689
4.059805E-02	124989
4.062566E-02	125289
4.065102E-02	125589
4.071633E-02	125889
4.080369E-02	126189
4.090082E-02	126489
4.107954E-02	126789
4.117924E-02	127089
4.131150E-02	127389
4.143627E-02	127689
4.152882E-02	127989
4.163510E-02	128289
4.175696E-02	128591
4.185658E-02	128891
4.196230E-02	129191
4.205085E-02	129491
4.212113E-02	129791
4.219468E-02	130091
4.227898E-02	130391
4.235873E-02	130691
4.242120E-02	130991
4.248012E-02	131291
4.253180E-02	131591
4.257069E-02	131891
4.260432E-02	132191
4.261982E-02	132491
4.266231E-02	132791
4.268435E-02	133091
4.272125E-02	133391
4.276958E-02	133691
4.281443E-02	133991
4.288469E-02	134291
4.294240E-02	134591
4.301232E-02	134891
4.306414E-02	135191
4.311675E-02	135491
4.318373E-02	135791
4.325551E-02	136093
4.333750E-02	136393
4.339104E-02	136693
4.345440E-02	136993
4.350449E-02	137293
4.352183E-02	137593
4.352069E-02	137893
4.352065E-02	138193
4.346076E-02	138493
4.342348E-02	138793
4.338990E-02	139093
4.334613E-02	139393
4.331717E-02	139693
4.327277E-02	139993
4.324344E-02	140293
4.319973E-02	140593
4.316150E-02	140893
4.315581E-02	141193
4.314646E-02	141493
4.316214E-02	141793
4.318621E-02	142093
4.321151E-02	142393
4.324425E-02	142693
4.327217E-02	142993
4.331829E-02	143294
4.334985E-02	143594
4.337842E-02	143894
4.341098E-02	144194
4.341454E-02	144494
4.340849E-02	144794
4.339222E-02	145094
4.338007E-02	145394
4.334778E-02	145694
4.331876E-02	145994
4.329302E-02	146294
4.325824E-02	146594
4.320481E-02	146894
4.317234E-02	147194
4.310844E-02	147494
4.304743E-02	147794
4.299109E-02	148094
4.293095E-02	148394
4.285902E-02	148694
4.282028E-02	148994
4.275801E-02	149294
4.271880E-02	149594
4.270758E-02	149894
4.267576E-02	150194
4.267417E-02	150496
4.264104E-02	150796
4.264194E-02	151096
4.261202E-02	151396
4.262304E-02	151696
4.261145E-02	151996
4.262554E-02	152296
4.263883E-02	152603
4.264219E-02	152903
4.268715E-02	153203
4.272147E-02	153503
4.276825E-02	153803
4.279264E-02	154103
4.283377E-02	154403
4.286005E-02	154703
4.284191E-02	155003
4.282144E-02	155303
4.279397E-02	155603
4.276845E-02	155903
4.274894E-02	156203
4.273899E-02	156503
4.275166E-02	156803
4.276971E-02	157103
4.279719E-02	157403
4.282111E-02	157703
4.287819E-02	158005
4.289848E-02	158305
4.293317E-02	158605
4.293332E-02	158905
4.293577E-02	159205
4.292382E-02	159505
4.293695E-02	159805
4.295203E-02	160105
4.297325E-02	160405
4.300239E-02	160705
4.302010E-02	161005
4.303836E-02	161305
4.305058E-02	161605
4.303967E-02	161905
4.303011E-02	162205
4.301946E-02	162505
4.303323E-02	162805
4.298842E-02	163105
4.294818E-02	163405
4.289926E-02	163705
4.281277E-02	164005
4.277167E-02	164305
4.272030E-02	164605
4.267032E-02	164905
4.266769E-02	165207
4.269138E-02	165507
4.268564E-02	165807
4.270898E-02	166107
4.273161E-02	166407
4.275508E-02	166707
4.279772E-02	167007
4.281759E-02	167307
4.284776E-02	167607
4.285726E-02	167907
4.286174E-02	168207
4.286766E-02	168507
4.287821E-02	168807
4.290124E-02	169107
4.293924E-02	169407
4.296427E-02	169707
4.299081E-02	170007
4.303519E-02	170307
4.304391E-02	170607
4.310723E-02	170907
4.315157E-02	171207
4.319182E-02	171507
4.324391E-02	171807
4.328420E-02	172107
4.333464E-02	172408
4.338048E-02	172708
4.344078E-02	173008
4.346141E-02	173308
4.350454E-02	173608
4.353513E-02	173908
4.357396E-02	174208
4.358368E-02	174508
4.360515E-02	174808
4.360979E-02	175108
4.361182E-02	175408
4.362441E-02	175708
4.362316E-02	176008
4.359637E-02	176308
4.356190E-02	176608
4.352558E-02	176908
4.352012E-02	177208
4.350026E-02	177508
4.350420E-02	177808
4.351087E-02	178108
4.351701E-02	178408
4.352079E-02	178708
4.352087E-02	179008
4.354636E-02	179308
4.357699E-02	179608
4.361161E-02	179910
4.362148E-02	180210
4.363694E-02	180510
4.363653E-02	180810
4.362325E-02	181110
4.362652E-02	181410
4.363424E-02	181710
4.365980E-02	182016
4.368584E-02	182316
