S121C	2019-03-12 03:45:01
value unit [W]	time unit [ms]
wavelength	1083.000nm
range	AUTO
6.915189E-02	115410
6.919736E-02	115710
6.923914E-02	116010
6.926166E-02	116310
6.929493E-02	116610
6.930213E-02	116910
6.932486E-02	117210
6.933779E-02	117510
6.937330E-02	117810
6.939217E-02	118110
6.942640E-02	118410
6.945401E-02	118710
6.945386E-02	119010
6.944770E-02	119310
6.944243E-02	119610
6.942467E-02	119910
6.942250E-02	120210
6.941026E-02	120510
6.940872E-02	120810
6.939583E-02	121110
6.938571E-02	121411
6.938758E-02	121711
6.936328E-02	122011
6.935637E-02	122311
6.934121E-02	122611
6.931968E-02	122911
6.929806E-02	123218
6.925486E-02	123518
6.920265E-02	123818
6.914666E-02	124118
6.909700E-02	124418
6.905676E-02	124718
6.902356E-02	125018
6.899848E-02	125318
6.898936E-02	125618
6.897423E-02	125918
6.894452E-02	126218
6.893365E-02	126518
6.890588E-02	126818
6.889166E-02	127118
6.887481E-02	127418
6.886782E-02	127718
6.884898E-02	128018
6.883232E-02	128318
6.882413E-02	128619
6.881655E-02	128919
6.880571E-02	129219
6.879357E-02	129519
6.879307E-02	129819
6.879160E-02	130119
6.879684E-02	130419
6.879506E-02	130719
6.879049E-02	131019
6.879244E-02	131319
6.879309E-02	131619
6.879521E-02	131919
6.880358E-02	132219
6.882501E-02	132519
6.884803E-02	132819
6.886550E-02	133119
6.890440E-02	133419
6.893566E-02	133719
6.896656E-02	134019
6.898823E-02	134319
6.901803E-02	134619
6.905825E-02	134919
6.910384E-02	135219
6.913806E-02	135519
6.916495E-02	135819
6.916005E-02	136121
6.916112E-02	136421
6.916074E-02	136721
6.912921E-02	137021
6.911989E-02	137321
6.908596E-02	137621
6.905600E-02	137921
6.905606E-02	138221
6.904870E-02	138521
6.904469E-02	138821
6.905847E-02	139121
6.905282E-02	139421
6.907128E-02	139721
6.909125E-02	140021
6.910814E-02	140321
6.913686E-02	140621
6.914982E-02	140921
6.918163E-02	141221
6.919502E-02	141521
6.920399E-02	141821
6.920655E-02	142121
6.921612E-02	142421
6.922909E-02	142721
6.927346E-02	143021
6.930444E-02	143323
6.936399E-02	143623
6.942811E-02	143923
6.948776E-02	144223
6.953434E-02	144523
6.958613E-02	144823
6.960245E-02	145123
6.958276E-02	145423
6.957889E-02	145723
6.952966E-02	146023
6.946700E-02	146323
6.943269E-02	146623
6.940709E-02	146923
6.939995E-02	147223
6.937546E-02	147523
6.933830E-02	147823
6.931346E-02	148123
6.927535E-02	148423
6.923247E-02	148723
6.917717E-02	149023
6.912114E-02	149323
6.907208E-02	149623
6.901783E-02	149923
6.895304E-02	150223
6.889346E-02	150524
6.884479E-02	150824
6.881167E-02	151124
6.878753E-02	151424
6.876411E-02	151724
6.874964E-02	152024
6.874291E-02	152324
6.873132E-02	152631
6.873300E-02	152931
6.873661E-02	153231
6.875426E-02	153531
6.877036E-02	153831
6.880475E-02	154131
6.883703E-02	154431
6.886145E-02	154731
6.891284E-02	155031
6.898591E-02	155331
6.907135E-02	155631
6.909916E-02	155931
6.914184E-02	156231
6.919163E-02	156531
6.921954E-02	156831
6.925628E-02	157131
6.928700E-02	157431
6.928802E-02	157731
6.931222E-02	158033
6.930234E-02	158333
6.925426E-02	158633
6.922515E-02	158933
6.919471E-02	159233
6.919639E-02	159533
6.916287E-02	159833
6.915244E-02	160133
6.917492E-02	160433
6.912972E-02	160733
6.908756E-02	161033
6.903542E-02	161333
6.896150E-02	161633
6.889506E-02	161933
6.885018E-02	162233
6.879789E-02	162533
6.877194E-02	162833
6.874891E-02	163133
6.873281E-02	163433
6.873424E-02	163733
6.874061E-02	164033
6.877095E-02	164333
6.882315E-02	164633
6.889199E-02	164933
6.901351E-02	165235
6.917216E-02	165535
6.933746E-02	165835
6.956033E-02	166135
6.982476E-02	166435
7.007256E-02	166735
7.033800E-02	167035
7.063200E-02	167335
7.095595E-02	167635
7.129209E-02	167935
7.161696E-02	168235
7.222019E-02	168535
7.267167E-02	168835
7.310319E-02	169135
7.348318E-02	169435
7.389421E-02	169735
7.421638E-02	170035
7.442771E-02	170335
7.459082E-02	170635
7.473678E-02	170935
7.482753E-02	171235
7.510956E-02	171535
7.530435E-02	171835
7.540199E-02	172135
7.551365E-02	172436
7.561267E-02	172736
7.570469E-02	173036
7.579961E-02	173336
7.585382E-02	173636
7.594580E-02	173936
7.601907E-02	174236
7.599385E-02	174536
7.596289E-02	174836
7.589901E-02	175136
7.581925E-02	175436
7.577432E-02	175736
7.562719E-02	176036
7.544413E-02	176336
7.522683E-02	176636
7.507014E-02	176936
7.484204E-02	177236
7.464647E-02	177536
7.448428E-02	177836
7.434105E-02	178136
7.430952E-02	178436
7.426568E-02	178736
7.422099E-02	179036
7.425699E-02	179336
7.428147E-02	179636
7.433672E-02	179938
7.432578E-02	180238
7.430287E-02	180538
7.425917E-02	180838
7.419328E-02	181138
7.416729E-02	181438
7.409754E-02	181738
7.404908E-02	182044
7.399254E-02	182344
7.388880E-02	182644
7.377198E-02	182944
7.373794E-02	183244
7.363035E-02	183544
7.345546E-02	183844
7.328755E-02	184144
7.309941E-02	184444
7.285669E-02	184744
7.260977E-02	185044
7.237473E-02	185344
7.204877E-02	185644
7.174641E-02	185944
7.156958E-02	186244
7.133993E-02	186544
7.111313E-02	186844
7.084035E-02	187146
7.059292E-02	187446
7.027768E-02	187746
7.003752E-02	188046
6.984277E-02	188346
6.961892E-02	188646
6.945426E-02	188946
6.927223E-02	189246
6.916570E-02	189546
6.904232E-02	189846
6.896220E-02	190146
6.888685E-02	190446
6.882019E-02	190746
6.877042E-02	191046
6.874935E-02	191346
6.876335E-02	191646
6.879797E-02	191946
6.884677E-02	192246
6.892040E-02	192546
6.899656E-02	192846
6.909673E-02	193146
6.920879E-02	193446
6.933352E-02	193746
6.946684E-02	194046
6.959431E-02	194346
6.975180E-02	194648
6.991433E-02	194948
7.005709E-02	195248
7.021995E-02	195548
7.034617E-02	195848
7.055677E-02	196148
7.070410E-02	196448
7.094371E-02	196748
7.111806E-02	197048
7.138159E-02	197348
7.159955E-02	197648
7.183821E-02	197948
7.208063E-02	198248
7.229354E-02	198548
7.250292E-02	198848
7.264882E-02	199148
7.275038E-02	199448
7.286830E-02	199748
7.300949E-02	200048
7.311075E-02	200348
7.323232E-02	200648
7.328554E-02	200948
7.333428E-02	201248
7.341627E-02	201548
7.353885E-02	201851
7.361692E-02	202149
7.370386E-02	202451
7.369435E-02	202749
7.361121E-02	203051
7.355914E-02	203349
7.355794E-02	203651
7.348481E-02	203949
7.343832E-02	204251
7.341944E-02	204549
7.345158E-02	204851
7.343948E-02	205149
7.342523E-02	205451
7.340530E-02	205749
7.338615E-02	206051
7.342480E-02	206349
7.339381E-02	206651
7.340503E-02	206949
7.337794E-02	207251
7.334847E-02	207549
7.334104E-02	207851
7.331420E-02	208149
7.329493E-02	208451
7.336174E-02	208749
7.341612E-02	209051
7.349039E-02	209351
7.352716E-02	209651
7.347696E-02	209951
7.335150E-02	210251
7.323787E-02	210551
7.318661E-02	210851
7.304300E-02	211151
7.297979E-02	211457
7.283139E-02	211757
7.270398E-02	212057
7.248093E-02	212357
7.231379E-02	212657
7.214441E-02	212957
7.193499E-02	213257
7.171171E-02	213557
7.143399E-02	213857
7.118680E-02	214157
7.099175E-02	214457
7.081938E-02	214757
7.067733E-02	215057
7.055605E-02	215357
7.040647E-02	215657
7.032561E-02	215957
7.020958E-02	216257
7.014561E-02	216559
7.003988E-02	216859
7.002121E-02	217159
6.991860E-02	217459
6.986864E-02	217759
6.979235E-02	218059
6.974714E-02	218359
6.971271E-02	218659
6.970680E-02	218959
6.971323E-02	219259
6.968999E-02	219559
