S121C	2019-03-12 18:46:25
value unit [W]	time unit [ms]
wavelength	413.000nm
range	AUTO
4.776123E-04	210
4.769430E-04	510
4.766969E-04	810
4.765589E-04	1110
4.765475E-04	1410
4.761858E-04	1710
4.766366E-04	2010
4.762702E-04	2310
4.761880E-04	2610
4.755461E-04	2910
4.748833E-04	3210
4.742157E-04	3510
4.732487E-04	3810
4.727417E-04	4110
4.717101E-04	4410
4.705310E-04	4710
4.690778E-04	5010
4.681500E-04	5310
4.667613E-04	5610
4.651826E-04	5910
4.636034E-04	6210
4.614028E-04	6510
4.594688E-04	6810
4.577685E-04	7111
4.562231E-04	7411
4.552908E-04	7711
4.545951E-04	8011
4.536499E-04	8311
4.527534E-04	8611
4.515783E-04	8911
4.502433E-04	9211
4.491805E-04	9511
4.483564E-04	9811
4.471053E-04	10111
4.460060E-04	10411
4.448135E-04	10711
4.439406E-04	11011
4.425580E-04	11311
4.419041E-04	11611
4.411422E-04	11911
4.401006E-04	12211
4.398540E-04	12511
4.394678E-04	12811
4.391134E-04	13111
4.386179E-04	13411
4.385686E-04	13711
4.383329E-04	14011
4.381166E-04	14311
4.378351E-04	14611
4.370412E-04	14913
4.364200E-04	15213
4.356562E-04	15513
4.351606E-04	15813
4.344332E-04	16113
4.330322E-04	16413
4.304300E-04	16713
4.294777E-04	17013
4.282627E-04	17313
4.269738E-04	17613
4.253275E-04	17913
4.248456E-04	18213
4.244180E-04	18513
4.240349E-04	18813
4.238258E-04	19113
4.238249E-04	19413
4.234742E-04	19713
4.231686E-04	20013
4.226578E-04	20313
4.228957E-04	20613
4.226469E-04	20913
4.225636E-04	21213
4.223363E-04	21513
4.222600E-04	21813
4.221947E-04	22113
4.221918E-04	22413
4.223688E-04	22715
4.227951E-04	23015
4.227333E-04	23315
4.231451E-04	23615
4.234735E-04	23915
4.244196E-04	24215
4.253745E-04	24515
4.264529E-04	24815
4.279410E-04	25115
4.289694E-04	25415
4.305185E-04	25715
4.316349E-04	26015
4.329623E-04	26315
4.337282E-04	26615
4.344956E-04	26915
4.352964E-04	27215
4.359974E-04	27515
4.360428E-04	27815
4.360082E-04	28115
4.350618E-04	28415
4.345063E-04	28715
4.329519E-04	29015
4.324009E-04	29315
4.315650E-04	29615
4.314532E-04	29915
4.314216E-04	30217
4.315467E-04	30517
4.315129E-04	30817
4.312515E-04	31117
4.311516E-04	31417
4.313398E-04	31723
4.308560E-04	32024
4.309794E-04	32324
4.306798E-04	32624
4.313793E-04	32924
4.318214E-04	33224
4.327164E-04	33524
4.331842E-04	33824
4.341071E-04	34124
4.346652E-04	34424
4.354677E-04	34724
4.360315E-04	35024
4.362962E-04	35324
4.357723E-04	35624
4.357518E-04	35924
4.353508E-04	36224
4.351133E-04	36524
4.347471E-04	36824
4.342893E-04	37124
4.344777E-04	37424
4.339381E-04	37724
4.341371E-04	38026
4.337253E-04	38326
4.341061E-04	38626
4.341402E-04	38926
4.340819E-04	39226
4.339151E-04	39526
4.343870E-04	39826
4.347167E-04	40126
4.351358E-04	40426
4.355680E-04	40726
4.357193E-04	41026
4.359056E-04	41326
4.359890E-04	41626
4.359367E-04	41926
4.360105E-04	42226
4.358500E-04	42526
4.351674E-04	42826
4.350110E-04	43126
4.342087E-04	43426
4.340374E-04	43726
4.338362E-04	44026
4.339094E-04	44326
4.340248E-04	44626
4.344479E-04	44926
4.343952E-04	45226
4.344566E-04	45528
4.343220E-04	45828
4.338470E-04	46128
4.331569E-04	46428
4.321864E-04	46728
4.312949E-04	47028
4.302940E-04	47328
4.291831E-04	47628
4.281150E-04	47928
4.273580E-04	48228
4.267086E-04	48528
4.262687E-04	48828
4.259076E-04	49128
4.256331E-04	49428
4.255615E-04	49728
4.255377E-04	50028
4.260155E-04	50328
4.263983E-04	50628
4.268434E-04	50928
4.274234E-04	51228
4.274842E-04	51528
4.278865E-04	51828
4.283403E-04	52128
4.287534E-04	52428
4.291844E-04	52728
4.302067E-04	53028
4.311565E-04	53329
4.322854E-04	53629
4.334279E-04	53929
4.348018E-04	54229
4.360951E-04	54529
4.371920E-04	54829
4.380840E-04	55129
4.391226E-04	55429
4.393362E-04	55729
4.396049E-04	56029
4.397164E-04	56329
4.394997E-04	56629
4.395451E-04	56929
4.390675E-04	57229
4.389945E-04	57529
4.386530E-04	57829
4.382681E-04	58129
4.380006E-04	58429
4.374293E-04	58729
4.374364E-04	59029
4.366792E-04	59329
4.364155E-04	59629
4.359386E-04	59929
4.358429E-04	60229
4.354359E-04	60529
4.351812E-04	60829
4.346000E-04	61131
4.340374E-04	61431
4.341542E-04	61731
4.341843E-04	62031
4.346358E-04	62331
4.349718E-04	62637
4.353207E-04	62937
4.352616E-04	63237
4.354260E-04	63537
4.353848E-04	63837
4.360292E-04	64137
4.360847E-04	64437
4.366148E-04	64737
4.369262E-04	65037
4.375206E-04	65337
4.381547E-04	65637
4.386848E-04	65937
4.390351E-04	66237
4.397379E-04	66537
4.400275E-04	66837
4.408601E-04	67137
4.419326E-04	67437
4.426327E-04	67737
4.435987E-04	68037
4.443609E-04	68337
4.455094E-04	68639
4.461060E-04	68939
4.465011E-04	69239
4.465208E-04	69539
4.466959E-04	69839
4.468344E-04	70139
4.472179E-04	70439
4.470529E-04	70739
4.474576E-04	71039
4.472868E-04	71339
4.483540E-04	71639
4.491353E-04	71939
4.501560E-04	72239
4.517355E-04	72539
4.529248E-04	72839
4.546082E-04	73139
4.554648E-04	73439
4.565475E-04	73739
4.568041E-04	74039
4.572937E-04	74339
4.571481E-04	74639
4.575867E-04	74939
4.576897E-04	75239
4.577160E-04	75539
4.580495E-04	75839
4.582134E-04	76139
4.583364E-04	76441
4.579351E-04	76741
4.579224E-04	77041
4.575625E-04	77341
4.574097E-04	77641
4.573701E-04	77941
4.575363E-04	78241
4.572531E-04	78541
4.568503E-04	78841
4.561020E-04	79141
4.557202E-04	79441
4.550523E-04	79741
4.546813E-04	80041
4.548686E-04	80341
4.554826E-04	80641
4.561608E-04	80941
4.574185E-04	81241
4.585294E-04	81541
4.594860E-04	81841
4.604953E-04	82141
4.611917E-04	82441
4.620719E-04	82741
4.627510E-04	83041
4.632829E-04	83341
4.636555E-04	83641
4.639734E-04	83942
4.641995E-04	84242
4.644423E-04	84542
4.645734E-04	84842
4.647275E-04	85142
4.646306E-04	85442
4.646306E-04	85742
4.648383E-04	86042
4.648000E-04	86342
4.647337E-04	86642
4.650960E-04	86942
4.652831E-04	87242
4.649925E-04	87542
4.651650E-04	87842
4.653053E-04	88142
4.653364E-04	88442
4.658944E-04	88742
4.655520E-04	89042
4.655811E-04	89342
4.653410E-04	89642
4.652018E-04	89942
4.651087E-04	90242
4.646022E-04	90542
4.640541E-04	90842
4.634774E-04	91142
4.631124E-04	91442
4.625260E-04	91744
4.620446E-04	92044
4.619093E-04	92344
4.622225E-04	92644
4.624863E-04	92944
4.626398E-04	93244
4.634424E-04	93551
4.640557E-04	93851
4.651011E-04	94151
4.658553E-04	94451
4.672502E-04	94751
4.689961E-04	95051
4.707407E-04	95351
4.719449E-04	95651
4.732986E-04	95951
4.746213E-04	96251
4.755427E-04	96551
4.762907E-04	96851
4.766583E-04	97151
4.767925E-04	97451
4.765603E-04	97751
4.764589E-04	98051
4.763428E-04	98351
4.769046E-04	98651
4.769435E-04	98951
4.776515E-04	99251
4.778534E-04	99552
4.780794E-04	99852
4.778057E-04	100152
4.773953E-04	100452
4.764361E-04	100752
4.753538E-04	101052
4.740084E-04	101352
4.730643E-04	101652
4.717363E-04	101952
4.711002E-04	102252
4.703250E-04	102552
4.696022E-04	102852
4.688270E-04	103152
4.682640E-04	103452
4.678258E-04	103752
4.671301E-04	104052
4.666395E-04	104352
4.658836E-04	104652
4.650842E-04	104952
4.639090E-04	105252
4.626690E-04	105552
4.611758E-04	105852
4.598179E-04	106152
4.585568E-04	106452
4.572442E-04	106754
4.556864E-04	107054
4.546887E-04	107354
4.536188E-04	107654
4.530046E-04	107954
4.520693E-04	108254
4.512461E-04	108554
4.504937E-04	108854
4.502842E-04	109154
4.499686E-04	109454
4.499725E-04	109754
4.503567E-04	110054
4.507193E-04	110354
4.517107E-04	110654
4.528398E-04	110954
4.539682E-04	111254
4.562574E-04	111554
4.581011E-04	111854
4.597563E-04	112154
4.614994E-04	112454
4.625441E-04	112754
4.634143E-04	113054
4.644749E-04	113354
4.653303E-04	113654
4.660844E-04	113956
4.667756E-04	114256
4.671800E-04	114556
4.676796E-04	114856
4.684718E-04	115156
4.692751E-04	115456
4.699463E-04	115756
4.706119E-04	116056
4.713079E-04	116356
4.717955E-04	116656
4.726200E-04	116956
4.735427E-04	117256
4.749097E-04	117556
4.755594E-04	117856
4.765900E-04	118156
4.773372E-04	118456
4.774878E-04	118756
4.777385E-04	119056
4.778447E-04	119356
4.785011E-04	119656
4.794911E-04	119956
4.807087E-04	120256
4.814146E-04	120556
4.819413E-04	120856
4.824105E-04	121156
4.825421E-04	121457
4.826388E-04	121757
4.831953E-04	122057
4.831679E-04	122357
4.833929E-04	122657
4.835303E-04	122957
4.837083E-04	123264
4.837116E-04	123564
4.844109E-04	123864
4.848246E-04	124164
4.850973E-04	124464
4.858813E-04	124764
4.865244E-04	125064
4.870594E-04	125364
4.871779E-04	125664
4.876132E-04	125964
4.880836E-04	126264
4.880803E-04	126564
4.880737E-04	126864
4.881927E-04	127164
4.884947E-04	127464
4.886212E-04	127764
4.889460E-04	128064
4.891744E-04	128364
4.894187E-04	128666
4.898797E-04	128966
4.901587E-04	129266
4.903980E-04	129566
4.904503E-04	129866
4.904636E-04	130166
4.899906E-04	130466
4.892896E-04	130766
4.887476E-04	131066
4.882313E-04	131366
4.884957E-04	131666
4.886524E-04	131966
4.893060E-04	132266
4.896715E-04	132566
4.901791E-04	132866
4.905897E-04	133166
4.905924E-04	133466
4.908775E-04	133766
4.911927E-04	134066
4.908140E-04	134366
4.908854E-04	134666
4.906253E-04	134966
4.901359E-04	135266
4.897931E-04	135566
4.889682E-04	135866
4.883146E-04	136167
4.869693E-04	136467
4.859416E-04	136767
4.842184E-04	137067
4.827337E-04	137367
4.814051E-04	137667
4.799154E-04	137967
4.784335E-04	138267
4.769183E-04	138567
4.757836E-04	138867
4.746544E-04	139167
4.738285E-04	139467
4.731469E-04	139767
4.724961E-04	140067
4.725078E-04	140367
4.725874E-04	140667
4.736577E-04	140967
4.745188E-04	141267
4.757612E-04	141567
4.770607E-04	141867
4.786395E-04	142167
4.798354E-04	142467
4.809115E-04	142767
4.816587E-04	143067
4.822496E-04	143369
4.825887E-04	143669
4.829046E-04	143969
4.828448E-04	144269
4.825652E-04	144569
4.817657E-04	144869
4.808184E-04	145169
4.803977E-04	145469
4.797524E-04	145769
4.793929E-04	146069
4.789187E-04	146369
4.783040E-04	146669
4.773599E-04	146969
4.766856E-04	147269
4.755576E-04	147569
4.749938E-04	147869
4.741116E-04	148169
4.737282E-04	148469
4.735424E-04	148769
4.734029E-04	149069
4.734599E-04	149369
4.736123E-04	149669
4.741619E-04	149969
4.749351E-04	150269
4.757030E-04	150571
4.769467E-04	150871
4.781533E-04	151171
4.797803E-04	151471
4.816547E-04	151771
4.834003E-04	152071
4.855497E-04	152371
4.870591E-04	152677
4.891780E-04	152977
4.907051E-04	153277
4.922919E-04	153577
4.936968E-04	153877
4.947795E-04	154177
4.956959E-04	154477
4.968152E-04	154777
4.978646E-04	155077
4.990394E-04	155377
5.001324E-04	155677
5.017201E-04	155977
5.031697E-04	156277
5.049275E-04	156577
5.063169E-04	156877
5.081203E-04	157177
5.093596E-04	157477
5.109691E-04	157777
5.120611E-04	158078
5.139440E-04	158378
5.151039E-04	158678
5.163442E-04	158978
5.177574E-04	159278
5.187072E-04	159578
5.195991E-04	159878
5.201398E-04	160178
5.206534E-04	160478
5.208436E-04	160778
5.207785E-04	161078
5.204393E-04	161378
5.199155E-04	161678
5.196612E-04	161978
5.197272E-04	162278
5.198795E-04	162578
5.203175E-04	162878
5.208268E-04	163178
5.214122E-04	163478
5.221169E-04	163778
5.224720E-04	164078
5.225862E-04	164378
5.223166E-04	164678
5.218778E-04	164978
5.216549E-04	165280
5.210619E-04	165580
5.208712E-04	165880
5.210895E-04	166180
5.213761E-04	166480
5.222294E-04	166780
5.225508E-04	167080
5.233632E-04	167380
5.240009E-04	167680
5.245624E-04	167980
5.251450E-04	168280
5.255856E-04	168580
5.257627E-04	168880
5.258701E-04	169180
5.260109E-04	169480
5.262262E-04	169780
5.266441E-04	170080
5.269734E-04	170380
5.272784E-04	170680
5.278954E-04	170980
5.281687E-04	171280
5.282279E-04	171580
5.279839E-04	171880
5.276858E-04	172180
5.274608E-04	172482
5.273100E-04	172782
5.269947E-04	173082
5.269215E-04	173382
5.264879E-04	173682
5.258913E-04	173982
5.256002E-04	174282
5.250822E-04	174582
5.245637E-04	174882
5.241499E-04	175182
5.233371E-04	175482
5.226174E-04	175782
5.214353E-04	176082
5.202345E-04	176382
5.189761E-04	176682
5.180406E-04	176982
5.168827E-04	177282
5.157107E-04	177582
5.141248E-04	177882
5.121108E-04	178182
5.100864E-04	178482
5.084706E-04	178782
5.063280E-04	179082
5.044081E-04	179382
5.028683E-04	179682
5.017854E-04	179983
5.012492E-04	180283
5.008479E-04	180583
5.007636E-04	180883
5.006771E-04	181183
5.008780E-04	181483
5.007572E-04	181783
5.004127E-04	182090
5.005460E-04	182390
