S121C	2019-03-13 03:46:36
value unit [W]	time unit [ms]
wavelength	635.000nm
range	AUTO
1.787649E-04	265
1.792541E-04	565
1.798290E-04	865
1.805034E-04	1165
1.811637E-04	1465
1.819727E-04	1765
1.826331E-04	2065
1.830267E-04	2365
1.832174E-04	2665
1.832011E-04	2965
1.830050E-04	3265
1.826727E-04	3565
1.823921E-04	3865
1.817882E-04	4165
1.810821E-04	4465
1.804244E-04	4765
1.798358E-04	5065
1.792785E-04	5365
1.786024E-04	5665
1.779632E-04	5965
1.763918E-04	6265
1.699706E-04	6565
1.598477E-04	6865
1.472669E-04	7167
1.312380E-04	7467
1.162452E-04	7767
1.138040E-04	8067
1.086183E-04	8367
8.240781E-05	8889
6.790175E-05	9189
5.661357E-05	9489
4.940628E-05	9789
4.747151E-05	10089
4.829794E-05	10389
4.911064E-05	10689
5.973996E-05	10989
8.195687E-05	11289
1.484752E-04	11897
1.714558E-04	12197
1.758306E-04	12497
1.893008E-04	12797
2.100518E-04	13097
2.121856E-04	13397
1.976984E-04	13697
1.928537E-04	13997
1.902256E-04	14297
1.682818E-04	14597
1.345316E-04	14897
1.021436E-04	15197
7.260190E-05	15661
7.140139E-05	15961
6.539908E-05	16261
6.742497E-05	16561
8.735326E-05	16861
1.314395E-04	17470
1.336223E-04	17770
1.529274E-04	18070
1.684610E-04	18370
1.671843E-04	18670
1.512146E-04	18970
1.379812E-04	19270
1.341685E-04	19570
1.051511E-04	19870
5.874125E-05	20373
4.814155E-05	20673
4.695476E-05	20973
4.674769E-05	21273
6.158142E-05	21573
1.506759E-04	22242
1.574651E-04	22542
1.776751E-04	22842
2.094872E-04	23142
2.108850E-04	23442
1.912857E-04	23742
1.738805E-04	24044
1.653449E-04	24344
1.206103E-04	24644
6.630044E-05	25262
6.606552E-05	25562
6.470795E-05	25862
8.065123E-05	26162
1.373587E-04	26755
1.432754E-04	27055
1.670942E-04	27355
1.686749E-04	27655
1.504699E-04	27955
1.488874E-04	28255
1.310778E-04	28555
5.233541E-05	29241
5.036739E-05	29541
4.805039E-05	29841
6.147651E-05	30141
9.103237E-05	30441
9.662747E-05	30741
1.695006E-04	31349
2.123087E-04	31649
2.215295E-04	31949
2.216834E-04	32249
2.115785E-04	32549
1.650554E-04	32849
1.405345E-04	33152
1.384328E-04	33452
1.039799E-04	33752
6.556727E-05	34255
6.522126E-05	34555
7.055778E-05	34863
1.448127E-04	35505
1.475499E-04	35805
1.647109E-04	36105
1.671732E-04	36405
1.449691E-04	36705
1.425107E-04	37005
1.159881E-04	37305
6.139896E-05	37891
6.120824E-05	38191
5.111358E-05	38491
5.153128E-05	38791
6.719431E-05	39091
7.237712E-05	39391
1.765941E-04	39938
2.017344E-04	40238
2.058210E-04	40538
2.008983E-04	40838
1.521738E-04	41138
1.363299E-04	41438
1.181827E-04	41738
6.507171E-05	42347
6.377175E-05	42647
7.272287E-05	42947
1.355271E-04	43536
1.426014E-04	43836
1.658062E-04	44136
1.687956E-04	44436
1.645633E-04	44736
1.239426E-04	45036
9.207325E-05	45659
6.431475E-05	45959
4.751923E-05	46259
5.287747E-05	46559
5.506268E-05	46859
1.712027E-04	47513
1.828154E-04	47813
1.889714E-04	48113
2.069512E-04	48413
1.733669E-04	48713
1.604855E-04	49013
1.388720E-04	49313
9.131457E-05	49613
6.492266E-05	50019
6.355777E-05	50319
6.687507E-05	50619
8.449209E-05	50921
8.628726E-05	51221
8.623497E-05	51521
8.621343E-05	51821
8.621310E-05	52121
8.469214E-05	52421
8.155090E-05	52721
8.132315E-05	53021
8.137635E-05	53321
8.759420E-05	53621
1.363011E-04	54179
1.358639E-04	54479
1.357752E-04	54779
1.356852E-04	55079
1.364074E-04	55379
1.517239E-04	55679
1.757769E-04	55979
1.787525E-04	56279
1.772724E-04	56579
1.556599E-04	56879
1.191955E-04	57179
9.152567E-05	57790
6.469937E-05	58090
7.049624E-05	58390
7.198646E-05	58690
1.732071E-04	59367
1.834807E-04	59669
1.976545E-04	59969
2.094230E-04	60269
1.871251E-04	60569
1.833010E-04	60869
1.470443E-04	61169
1.126376E-04	61469
1.107784E-04	61769
1.147579E-04	62069
1.382711E-04	62369
1.502769E-04	62669
1.538485E-04	62969
1.747085E-04	63269
1.783408E-04	63569
1.785616E-04	63869
1.633210E-04	64169
1.243445E-04	64469
1.159186E-04	64769
9.872291E-05	65069
6.255644E-05	65540
6.310266E-05	65840
8.746848E-05	66140
1.650267E-04	66550
1.715475E-04	66850
2.053435E-04	67150
2.032250E-04	67452
1.871992E-04	67752
1.685576E-04	68052
1.411620E-04	68352
1.397853E-04	68652
1.167865E-04	68952
1.199807E-04	69259
1.244947E-04	69559
1.335623E-04	69859
1.603070E-04	70159
1.728245E-04	70459
1.741603E-04	70759
1.667396E-04	71059
1.399847E-04	71359
1.386772E-04	71659
1.090916E-04	71959
6.310856E-05	72509
6.370684E-05	72809
1.345259E-04	73408
1.664097E-04	73708
2.091884E-04	74008
2.051391E-04	74308
1.883243E-04	74608
1.314287E-04	74908
1.123970E-04	75208
1.108526E-04	75508
1.278889E-04	75810
1.439656E-04	76110
1.479298E-04	76410
1.732496E-04	76710
1.721686E-04	77010
1.659628E-04	77310
1.212242E-04	77610
7.612957E-05	78211
6.734679E-05	78511
8.178535E-05	78811
1.807598E-04	79509
1.867936E-04	79809
1.507573E-04	80109
1.246404E-04	80409
1.869887E-04	80709
1.906900E-04	81009
2.091606E-04	81309
1.865915E-04	81609
1.850471E-04	81909
1.766983E-04	82209
1.390838E-04	82509
1.283876E-04	82809
1.150294E-04	83109
1.146990E-04	83409
