S121C	2019-03-12 04:03:09
value unit [W]	time unit [ms]
wavelength	413.000nm
range	AUTO
8.294111E-02	253
8.269825E-02	553
8.253228E-02	853
8.274791E-02	1153
8.285613E-02	1453
8.320378E-02	1753
8.317576E-02	2053
8.335251E-02	2353
8.346424E-02	2653
8.302354E-02	2953
8.278810E-02	3253
8.315646E-02	3553
8.305515E-02	3853
8.263325E-02	4153
8.296674E-02	4453
8.315267E-02	4753
8.317054E-02	5053
8.249322E-02	5353
8.236162E-02	5653
8.244534E-02	5953
8.268622E-02	6253
8.228324E-02	6553
8.166411E-02	6853
8.210193E-02	7155
8.253360E-02	7455
8.256628E-02	7755
8.221854E-02	8055
8.153149E-02	8355
8.230838E-02	8655
8.156001E-02	8955
8.155816E-02	9255
8.126660E-02	9555
8.160233E-02	9855
8.170408E-02	10155
8.128501E-02	10455
8.126595E-02	10755
8.156343E-02	11055
8.158913E-02	11355
8.093008E-02	11655
8.134008E-02	11955
8.160178E-02	12255
8.155030E-02	12555
8.142295E-02	12855
8.187325E-02	13155
8.122767E-02	13455
8.109649E-02	13755
8.146299E-02	14055
8.134486E-02	14355
8.192277E-02	14655
8.183631E-02	14956
8.110074E-02	15256
8.117767E-02	15556
8.094190E-02	15856
8.139131E-02	16156
8.127372E-02	16456
8.124296E-02	16756
8.088104E-02	17056
8.131593E-02	17356
8.088170E-02	17656
8.090389E-02	17956
8.166330E-02	18256
8.146547E-02	18556
8.104318E-02	18856
8.092105E-02	19156
8.066446E-02	19456
8.018064E-02	19756
8.092203E-02	20056
8.057266E-02	20356
8.024424E-02	20656
8.031484E-02	20956
8.005638E-02	21256
7.972035E-02	21556
7.934675E-02	21856
7.910471E-02	22156
7.835305E-02	22456
7.761948E-02	22758
7.679378E-02	23058
7.583535E-02	23358
7.468084E-02	23658
7.350471E-02	23958
7.243364E-02	24258
7.142077E-02	24558
7.041860E-02	24858
6.954611E-02	25158
6.880020E-02	25458
6.810587E-02	25758
6.748334E-02	26058
6.678270E-02	26358
6.610361E-02	26658
6.552533E-02	26958
6.503198E-02	27258
6.455728E-02	27558
6.421818E-02	27858
6.398223E-02	28158
6.385820E-02	28458
6.386919E-02	28758
6.396062E-02	29058
6.421808E-02	29358
6.458563E-02	29658
6.503005E-02	29958
6.556659E-02	30260
6.617425E-02	30560
6.687941E-02	30860
6.778527E-02	31160
6.881163E-02	31460
6.999932E-02	31767
7.120411E-02	32069
7.247163E-02	32369
7.392017E-02	32669
7.549508E-02	32969
7.706235E-02	33269
7.863377E-02	33569
8.020746E-02	33869
8.171964E-02	34169
8.282167E-02	34469
8.315759E-02	34769
8.357554E-02	35069
8.345876E-02	35369
8.356466E-02	35669
8.332852E-02	35969
8.362575E-02	36269
8.352513E-02	36569
8.371148E-02	36869
8.393294E-02	37169
8.369140E-02	37469
8.359977E-02	37769
8.261337E-02	38070
8.346926E-02	38370
8.268292E-02	38670
8.197551E-02	38970
8.194115E-02	39270
8.168472E-02	39570
8.109842E-02	39870
8.079367E-02	40170
8.064265E-02	40470
7.937927E-02	40770
7.779787E-02	41070
7.622174E-02	41370
7.468399E-02	41670
7.309768E-02	41970
7.167852E-02	42270
7.038912E-02	42570
6.914903E-02	42870
6.806946E-02	43170
6.712448E-02	43470
6.627843E-02	43770
6.556010E-02	44070
6.498273E-02	44370
6.455732E-02	44670
6.426691E-02	44970
6.423546E-02	45270
6.438279E-02	45572
6.476570E-02	45872
6.534320E-02	46172
6.608344E-02	46472
6.702606E-02	46772
6.810279E-02	47072
6.939868E-02	47372
7.075679E-02	47672
7.229569E-02	47972
7.383875E-02	48272
7.553632E-02	48572
7.733474E-02	48872
7.918686E-02	49172
8.096342E-02	49472
8.222507E-02	49772
8.270700E-02	50072
8.331537E-02	50372
8.345320E-02	50672
8.247066E-02	50972
8.340323E-02	51272
8.353513E-02	51572
8.408373E-02	51872
8.395318E-02	52172
8.434506E-02	52472
8.358792E-02	52772
8.412033E-02	53072
8.373494E-02	53374
8.285929E-02	53674
8.277934E-02	53974
8.258325E-02	54274
8.282044E-02	54574
8.277600E-02	54874
8.261441E-02	55174
8.282968E-02	55474
8.210438E-02	55774
8.158061E-02	56074
8.104323E-02	56374
8.118730E-02	56674
8.048211E-02	56974
8.036282E-02	57274
8.099828E-02	57574
8.046025E-02	57874
7.935842E-02	58174
7.808699E-02	58474
7.677744E-02	58774
7.555778E-02	59074
7.417582E-02	59374
7.283475E-02	59674
7.144994E-02	59974
7.020057E-02	60274
6.901488E-02	60574
6.804846E-02	60874
6.716494E-02	61175
6.638785E-02	61475
6.570507E-02	61775
6.520662E-02	62075
6.491423E-02	62375
6.487499E-02	62681
6.504650E-02	62981
6.546396E-02	63281
6.613474E-02	63581
6.700508E-02	63881
6.815918E-02	64181
6.944844E-02	64481
7.087419E-02	64781
7.252765E-02	65081
7.427350E-02	65381
7.609915E-02	65681
7.804773E-02	65981
7.990942E-02	66281
8.162095E-02	66581
8.284789E-02	66881
8.311833E-02	67181
8.319484E-02	67481
8.364958E-02	67781
8.418382E-02	68081
8.409041E-02	68381
8.377006E-02	68683
8.359604E-02	68983
8.389734E-02	69283
8.417097E-02	69583
8.353943E-02	69883
8.412045E-02	70183
8.391039E-02	70483
8.357277E-02	70783
8.368780E-02	71083
8.383005E-02	71383
8.389594E-02	71683
8.365697E-02	71983
8.400281E-02	72283
8.368347E-02	72583
8.343944E-02	72883
8.331320E-02	73183
8.344376E-02	73483
8.353488E-02	73783
8.324333E-02	74083
8.234793E-02	74383
8.217087E-02	74683
8.157604E-02	74983
8.224238E-02	75283
8.188546E-02	75583
8.206627E-02	75883
8.075218E-02	76183
8.107955E-02	76485
8.081172E-02	76785
8.047388E-02	77085
8.037513E-02	77385
7.945393E-02	77685
7.861385E-02	77985
7.729140E-02	78285
7.582744E-02	78585
7.457995E-02	78885
7.327116E-02	79185
7.209782E-02	79485
7.104416E-02	79785
6.997726E-02	80085
6.880056E-02	80385
6.775677E-02	80685
6.679078E-02	80985
6.598330E-02	81285
6.542943E-02	81585
6.503634E-02	81885
6.489255E-02	82185
6.494303E-02	82485
6.522363E-02	82785
6.574171E-02	83085
6.645375E-02	83385
6.736910E-02	83685
6.846549E-02	83986
6.973333E-02	84286
7.123616E-02	84586
7.300875E-02	84886
7.489771E-02	85186
7.688202E-02	85486
7.897390E-02	85786
8.089955E-02	86086
8.191869E-02	86386
8.275042E-02	86686
8.302705E-02	86986
8.335648E-02	87286
8.297285E-02	87586
8.323680E-02	87886
8.338571E-02	88186
8.309284E-02	88486
8.417577E-02	88786
8.413710E-02	89086
8.372256E-02	89386
8.359124E-02	89686
8.362588E-02	89986
8.306368E-02	90286
8.248618E-02	90586
8.208612E-02	90886
8.204339E-02	91186
8.090632E-02	91486
7.938524E-02	91788
7.795296E-02	92088
7.668585E-02	92388
7.547385E-02	92688
7.442608E-02	92988
7.333910E-02	93288
7.239120E-02	93594
7.155379E-02	93894
7.086279E-02	94194
7.027941E-02	94494
6.987737E-02	94794
6.964760E-02	95094
6.952656E-02	95394
6.953892E-02	95694
6.965386E-02	95994
6.992903E-02	96294
7.020325E-02	96594
7.065137E-02	96894
7.124043E-02	97194
7.182130E-02	97494
7.255545E-02	97794
7.335380E-02	98094
7.433478E-02	98394
7.526462E-02	98694
7.640678E-02	98994
7.758240E-02	99294
7.889232E-02	99596
8.022525E-02	99896
8.104820E-02	100196
8.154618E-02	100496
8.254609E-02	100796
8.258753E-02	101096
8.245069E-02	101396
8.264598E-02	101696
8.292351E-02	101996
8.297749E-02	102296
8.363371E-02	102596
8.395734E-02	102896
8.431788E-02	103196
8.476036E-02	103496
8.449029E-02	103796
8.456532E-02	104096
8.411628E-02	104396
8.393969E-02	104696
8.349651E-02	104996
8.375484E-02	105296
8.355812E-02	105596
8.310602E-02	105896
8.224024E-02	106196
8.211327E-02	106496
8.167330E-02	106798
8.088844E-02	107098
7.923267E-02	107398
7.758161E-02	107698
7.596042E-02	107998
7.443952E-02	108298
7.293625E-02	108598
7.156740E-02	108898
7.021749E-02	109198
6.907128E-02	109498
6.794718E-02	109798
6.709836E-02	110098
6.638396E-02	110398
6.580900E-02	110698
6.539796E-02	110998
6.514207E-02	111298
6.502751E-02	111598
6.504125E-02	111898
6.518061E-02	112198
6.540680E-02	112498
6.576183E-02	112798
6.619854E-02	113098
6.674010E-02	113398
6.742564E-02	113698
6.819562E-02	113999
6.898413E-02	114299
6.987499E-02	114599
7.075842E-02	114899
7.170933E-02	115199
7.264610E-02	115499
7.360723E-02	115799
7.457952E-02	116099
7.554969E-02	116399
7.661343E-02	116699
7.773476E-02	116999
7.873610E-02	117299
7.983375E-02	117599
8.067397E-02	117899
8.143236E-02	118199
8.162276E-02	118499
8.193153E-02	118799
8.175328E-02	119099
8.220732E-02	119399
8.238804E-02	119699
8.252092E-02	119999
8.258097E-02	120299
8.259543E-02	120599
8.321941E-02	120899
8.311722E-02	121199
8.269660E-02	121501
8.344685E-02	121801
8.339741E-02	122101
8.357138E-02	122401
8.422324E-02	122701
8.426040E-02	123001
8.380935E-02	123308
8.391009E-02	123608
8.411846E-02	123908
8.350835E-02	124208
8.315253E-02	124508
8.294624E-02	124808
8.316603E-02	125108
8.294813E-02	125408
8.291648E-02	125708
8.276805E-02	126008
8.259102E-02	126308
8.197273E-02	126608
8.106752E-02	126908
7.976998E-02	127208
7.844088E-02	127508
7.713476E-02	127808
7.591607E-02	128108
7.472935E-02	128408
7.367346E-02	128710
7.264437E-02	129010
7.166892E-02	129310
7.087009E-02	129610
7.013961E-02	129910
6.947633E-02	130210
6.888290E-02	130510
6.828252E-02	130810
6.774521E-02	131110
6.721795E-02	131410
6.671125E-02	131710
6.627990E-02	132010
6.589819E-02	132310
6.555738E-02	132610
6.527612E-02	132910
6.504946E-02	133210
6.489954E-02	133510
6.481864E-02	133810
6.481418E-02	134110
6.488342E-02	134410
6.500284E-02	134710
6.516519E-02	135010
6.540520E-02	135310
6.569191E-02	135610
6.602679E-02	135910
6.640813E-02	136211
6.682535E-02	136511
6.730247E-02	136811
6.780270E-02	137111
6.842539E-02	137411
6.899768E-02	137711
6.958775E-02	138011
7.025585E-02	138311
7.094336E-02	138611
7.164226E-02	138911
7.229044E-02	139211
7.291228E-02	139511
7.352901E-02	139811
7.409321E-02	140111
7.466158E-02	140411
7.511326E-02	140711
7.548644E-02	141011
7.576155E-02	141311
7.620922E-02	141611
7.664128E-02	141911
7.712747E-02	142211
7.770943E-02	142511
7.828113E-02	142811
7.898579E-02	143111
7.956770E-02	143413
7.980785E-02	143713
8.029761E-02	144013
8.073179E-02	144313
8.066364E-02	144613
8.066726E-02	144913
8.101037E-02	145213
8.129942E-02	145513
8.162795E-02	145813
8.078219E-02	146113
8.112052E-02	146413
8.131342E-02	146713
8.204985E-02	147013
8.181125E-02	147313
8.130073E-02	147613
8.249540E-02	147913
8.197711E-02	148213
8.266974E-02	148513
8.277991E-02	148813
8.244719E-02	149113
8.267193E-02	149413
8.329285E-02	149713
8.311614E-02	150013
8.288154E-02	150313
8.366285E-02	150615
8.380713E-02	150915
8.308481E-02	151215
8.363226E-02	151515
8.385219E-02	151815
8.399844E-02	152115
8.359486E-02	152415
8.346311E-02	152721
8.358965E-02	153021
8.361422E-02	153321
8.406013E-02	153621
8.442584E-02	153921
8.359497E-02	154221
8.299559E-02	154521
8.342803E-02	154821
8.324218E-02	155121
8.333063E-02	155421
8.311900E-02	155721
8.307406E-02	156021
8.300112E-02	156321
8.258126E-02	156621
8.280823E-02	156921
8.293766E-02	157221
8.254139E-02	157521
8.238941E-02	157821
8.221871E-02	158122
8.248623E-02	158422
8.232076E-02	158722
8.232173E-02	159022
8.194898E-02	159322
8.208215E-02	159622
8.169185E-02	159922
8.162787E-02	160222
8.171950E-02	160522
8.129698E-02	160822
8.156281E-02	161122
8.118296E-02	161422
8.095326E-02	161722
8.077268E-02	162022
8.049333E-02	162322
8.015833E-02	162622
7.988622E-02	162922
7.967593E-02	163222
7.941863E-02	163522
7.926674E-02	163822
7.901765E-02	164122
7.870448E-02	164422
7.844600E-02	164722
7.811158E-02	165022
7.768121E-02	165324
7.717015E-02	165624
7.662693E-02	165924
7.603338E-02	166224
7.541229E-02	166524
7.478469E-02	166824
7.415432E-02	167124
7.352632E-02	167424
7.294963E-02	167724
7.223511E-02	168024
7.153450E-02	168324
7.081623E-02	168624
7.013284E-02	168924
6.949031E-02	169224
6.888362E-02	169524
6.832766E-02	169824
6.781941E-02	170124
6.739192E-02	170424
6.700811E-02	170724
6.668821E-02	171024
6.638043E-02	171324
6.609300E-02	171624
6.584714E-02	171924
6.559211E-02	172224
6.537936E-02	172526
6.515261E-02	172826
6.496830E-02	173126
6.479222E-02	173426
6.464414E-02	173726
6.454967E-02	174026
6.445576E-02	174326
6.440628E-02	174626
6.438380E-02	174926
6.438810E-02	175226
6.439482E-02	175526
6.442428E-02	175826
6.446231E-02	176126
6.449368E-02	176426
6.454397E-02	176726
6.458386E-02	177026
6.464941E-02	177326
6.470695E-02	177626
6.477259E-02	177926
6.485137E-02	178226
6.491723E-02	178526
6.501762E-02	178826
6.509599E-02	179126
6.519947E-02	179426
6.530726E-02	179726
6.541906E-02	180027
6.551845E-02	180327
6.562128E-02	180627
6.568863E-02	180927
6.575015E-02	181227
6.579699E-02	181527
6.586409E-02	181827
6.590744E-02	182134
6.595529E-02	182434
