S121C	2019-03-12 07:14:06
value unit [W]	time unit [ms]
wavelength	413.000nm
range	AUTO
2.594648E-03	82
2.592966E-03	382
2.593136E-03	682
2.592204E-03	982
2.591655E-03	1282
2.591082E-03	1582
2.590374E-03	1882
2.589421E-03	2182
2.589060E-03	2482
2.587929E-03	2782
2.584725E-03	3082
2.583639E-03	3382
2.582421E-03	3682
2.581459E-03	3982
2.580827E-03	4282
2.580126E-03	4582
2.580188E-03	4882
2.581222E-03	5182
2.581471E-03	5482
2.582021E-03	5782
2.583155E-03	6082
2.584829E-03	6382
2.586853E-03	6682
2.589245E-03	6983
2.592486E-03	7283
2.595175E-03	7583
2.597564E-03	7883
2.599494E-03	8183
2.600180E-03	8483
2.600621E-03	8783
2.600742E-03	9083
2.600484E-03	9383
2.600502E-03	9683
2.601218E-03	9983
2.601382E-03	10283
2.602432E-03	10583
2.603868E-03	10883
2.605137E-03	11183
2.606448E-03	11483
2.609533E-03	11783
2.611982E-03	12083
2.615888E-03	12383
2.619382E-03	12683
2.622027E-03	12983
2.626000E-03	13283
2.628143E-03	13583
2.631272E-03	13883
2.633258E-03	14183
2.636584E-03	14483
2.639157E-03	14785
2.641065E-03	15085
2.642367E-03	15385
2.642597E-03	15685
2.643891E-03	15985
2.643851E-03	16285
2.645952E-03	16585
2.646702E-03	16885
2.648189E-03	17185
2.649850E-03	17485
2.653118E-03	17785
2.655179E-03	18085
2.658695E-03	18385
2.662776E-03	18685
2.666483E-03	18985
2.670312E-03	19285
2.673183E-03	19585
2.676489E-03	19885
2.679765E-03	20185
2.682884E-03	20485
2.685831E-03	20785
2.687288E-03	21085
2.689346E-03	21385
2.690753E-03	21685
2.691763E-03	21985
2.692207E-03	22285
2.691772E-03	22587
2.690929E-03	22887
2.690196E-03	23187
2.686967E-03	23487
2.685685E-03	23787
2.683823E-03	24087
2.681651E-03	24387
2.680438E-03	24687
2.679781E-03	24987
2.678119E-03	25287
2.676779E-03	25587
2.675631E-03	25887
2.675073E-03	26187
2.675064E-03	26487
2.675485E-03	26787
2.676252E-03	27087
2.675671E-03	27387
2.674707E-03	27687
2.674311E-03	27987
2.672263E-03	28287
2.673215E-03	28587
2.673008E-03	28887
2.673029E-03	29187
2.673300E-03	29487
2.674032E-03	29787
2.673793E-03	30089
2.674083E-03	30389
2.675785E-03	30689
2.676331E-03	30989
2.679151E-03	31289
2.681506E-03	31596
2.683999E-03	31897
2.684524E-03	32197
2.686406E-03	32497
2.686524E-03	32797
2.687830E-03	33097
2.687440E-03	33397
2.688072E-03	33697
2.687706E-03	33997
2.688338E-03	34297
2.688292E-03	34597
2.687659E-03	34897
2.687815E-03	35197
2.687573E-03	35497
2.688948E-03	35797
2.689089E-03	36097
2.690652E-03	36397
2.692792E-03	36697
2.694871E-03	36997
2.698636E-03	37297
2.701966E-03	37597
2.706251E-03	37899
2.710373E-03	38199
2.712720E-03	38499
2.712720E-03	38799
2.710970E-03	39099
2.706403E-03	39399
2.702068E-03	39699
2.695658E-03	39999
2.689877E-03	40299
2.681948E-03	40599
2.676481E-03	40899
2.670193E-03	41199
2.666217E-03	41499
2.663797E-03	41799
2.661701E-03	42099
2.658534E-03	42399
2.656051E-03	42699
2.652867E-03	42999
2.650267E-03	43299
2.646672E-03	43599
2.644655E-03	43899
2.641848E-03	44199
2.639872E-03	44499
2.637163E-03	44799
2.634378E-03	45099
2.633046E-03	45401
2.632199E-03	45701
2.632529E-03	46001
2.630516E-03	46301
2.628446E-03	46601
2.625203E-03	46901
2.621305E-03	47201
2.617796E-03	47501
2.613384E-03	47801
2.610309E-03	48101
2.606599E-03	48401
2.603654E-03	48701
2.601257E-03	49001
2.599313E-03	49301
2.597088E-03	49601
2.594679E-03	49901
2.592429E-03	50201
2.589673E-03	50501
2.587644E-03	50801
2.585958E-03	51101
2.583958E-03	51401
2.581571E-03	51701
2.578351E-03	52001
2.576017E-03	52301
2.573628E-03	52601
2.571129E-03	52901
2.569373E-03	53202
2.567472E-03	53502
2.565848E-03	53802
2.564494E-03	54102
2.564080E-03	54402
2.563260E-03	54702
2.563038E-03	55002
2.562840E-03	55302
2.562457E-03	55602
2.561762E-03	55902
2.561357E-03	56202
2.560201E-03	56502
2.559028E-03	56802
2.557970E-03	57102
2.556612E-03	57402
2.555629E-03	57702
2.554268E-03	58002
2.553792E-03	58302
2.552900E-03	58602
2.551999E-03	58902
2.551355E-03	59202
2.550999E-03	59502
2.550200E-03	59802
2.549329E-03	60102
2.548913E-03	60402
2.548152E-03	60702
2.547130E-03	61004
2.546497E-03	61304
2.546168E-03	61604
2.545476E-03	61904
2.545075E-03	62204
2.544910E-03	62510
2.544535E-03	62810
2.544447E-03	63110
2.544314E-03	63410
2.544208E-03	63710
2.543995E-03	64010
2.543923E-03	64310
2.543943E-03	64610
2.543976E-03	64910
2.543997E-03	65210
2.544092E-03	65510
2.543955E-03	65810
2.544165E-03	66110
2.544410E-03	66410
2.544439E-03	66710
2.544755E-03	67010
2.545065E-03	67310
2.545686E-03	67610
2.545864E-03	67910
2.546206E-03	68210
2.546441E-03	68512
2.546709E-03	68812
2.546768E-03	69112
2.546347E-03	69412
2.545987E-03	69712
2.545693E-03	70012
2.545424E-03	70312
2.545266E-03	70612
2.545168E-03	70912
2.545013E-03	71212
2.545175E-03	71512
2.544980E-03	71812
2.544982E-03	72112
2.544938E-03	72412
2.544630E-03	72712
2.544621E-03	73012
2.544442E-03	73312
2.544530E-03	73612
2.544496E-03	73912
2.544488E-03	74212
2.544329E-03	74512
2.544530E-03	74812
2.544410E-03	75112
2.544161E-03	75412
2.544381E-03	75712
2.544205E-03	76012
2.544285E-03	76313
2.544438E-03	76613
2.544367E-03	76913
2.544499E-03	77213
2.544421E-03	77513
2.544462E-03	77813
2.544476E-03	78113
2.544417E-03	78413
2.544194E-03	78713
2.544265E-03	79013
2.544231E-03	79313
2.544265E-03	79613
2.544193E-03	79913
2.544089E-03	80213
2.544243E-03	80513
2.544328E-03	80813
2.544241E-03	81113
2.544310E-03	81413
2.544557E-03	81713
2.544550E-03	82013
2.544789E-03	82313
2.544873E-03	82613
2.544997E-03	82913
2.545165E-03	83213
2.545431E-03	83513
2.545511E-03	83815
2.545656E-03	84115
2.545823E-03	84415
2.545701E-03	84715
2.546084E-03	85015
2.546240E-03	85315
2.546155E-03	85615
2.546308E-03	85915
2.546241E-03	86215
2.546235E-03	86515
2.546480E-03	86815
2.546453E-03	87115
2.546600E-03	87415
2.546514E-03	87715
2.546496E-03	88015
2.546801E-03	88315
2.546713E-03	88615
2.546748E-03	88915
2.546925E-03	89215
2.546993E-03	89515
2.547183E-03	89815
2.547610E-03	90115
2.547596E-03	90415
2.547804E-03	90715
2.548142E-03	91015
2.548369E-03	91315
2.548614E-03	91617
2.548576E-03	91917
2.549196E-03	92217
2.549769E-03	92517
2.550423E-03	92817
2.551049E-03	93117
2.551298E-03	93422
2.551274E-03	93722
2.551599E-03	94022
2.552171E-03	94322
2.552862E-03	94622
2.553750E-03	94922
2.555212E-03	95222
2.556561E-03	95522
2.557945E-03	95822
2.559236E-03	96122
2.560664E-03	96422
2.561863E-03	96722
2.563289E-03	97022
2.564809E-03	97322
2.566648E-03	97622
2.568321E-03	97922
2.570003E-03	98222
2.571062E-03	98522
2.572269E-03	98822
2.573031E-03	99122
2.574288E-03	99424
2.575890E-03	99724
2.576258E-03	100024
2.575937E-03	100324
2.576661E-03	100624
2.575384E-03	100924
2.574852E-03	101224
2.573448E-03	101524
2.572343E-03	101824
2.571252E-03	102124
2.570277E-03	102424
2.569307E-03	102724
2.569058E-03	103024
2.569549E-03	103324
2.569614E-03	103624
2.570759E-03	103924
2.570778E-03	104224
2.571655E-03	104524
2.571854E-03	104824
2.572066E-03	105124
2.572029E-03	105424
2.572369E-03	105724
2.571804E-03	106024
2.572199E-03	106324
2.571918E-03	106626
2.572790E-03	106926
2.573105E-03	107226
2.573746E-03	107526
2.573703E-03	107826
2.573622E-03	108126
2.573462E-03	108426
2.574264E-03	108726
2.574809E-03	109026
2.575511E-03	109326
2.575885E-03	109626
2.575945E-03	109926
2.575678E-03	110226
2.575262E-03	110526
2.574255E-03	110826
2.573794E-03	111126
2.572694E-03	111426
2.571231E-03	111726
2.570173E-03	112026
2.569596E-03	112326
2.569081E-03	112626
2.569596E-03	112926
2.571338E-03	113226
2.573434E-03	113526
2.575276E-03	113826
2.578067E-03	114127
2.580559E-03	114427
2.582592E-03	114727
2.585033E-03	115027
2.586172E-03	115327
2.586431E-03	115627
2.585353E-03	115927
2.585079E-03	116227
2.583663E-03	116527
2.582921E-03	116827
2.582772E-03	117127
2.584636E-03	117427
2.585420E-03	117727
2.587637E-03	118027
2.590268E-03	118327
2.592315E-03	118627
2.595607E-03	118927
2.598367E-03	119227
2.602740E-03	119527
2.607792E-03	119827
2.613795E-03	120127
2.620405E-03	120427
2.626340E-03	120727
2.631923E-03	121027
2.635710E-03	121329
2.637294E-03	121629
2.639921E-03	121929
2.641518E-03	122229
2.643860E-03	122529
2.645470E-03	122829
2.647467E-03	123135
2.649422E-03	123435
2.650753E-03	123735
2.651311E-03	124035
2.650701E-03	124335
2.650550E-03	124635
2.649049E-03	124935
2.647165E-03	125235
2.646268E-03	125535
2.642901E-03	125835
2.641651E-03	126135
2.639112E-03	126435
2.638268E-03	126735
2.635887E-03	127035
2.634580E-03	127335
2.632898E-03	127635
2.630333E-03	127935
2.627800E-03	128235
2.626079E-03	128537
2.624049E-03	128837
2.624163E-03	129137
2.623964E-03	129437
2.627618E-03	129737
2.628893E-03	130037
2.630706E-03	130337
2.633781E-03	130637
2.635530E-03	130937
2.637305E-03	131237
2.639088E-03	131537
2.638970E-03	131837
2.638917E-03	132137
2.638467E-03	132437
2.638085E-03	132737
2.637628E-03	133037
2.637771E-03	133337
2.636061E-03	133637
2.634373E-03	133937
2.632036E-03	134237
2.629747E-03	134537
2.628037E-03	134837
2.627632E-03	135137
2.625360E-03	135437
2.624316E-03	135737
2.623677E-03	136038
2.623173E-03	136338
2.622419E-03	136638
2.622340E-03	136938
2.622303E-03	137238
2.621127E-03	137538
2.620154E-03	137838
2.620267E-03	138138
2.620467E-03	138438
2.621697E-03	138738
2.623049E-03	139038
2.625662E-03	139338
2.626637E-03	139638
2.627466E-03	139938
2.626733E-03	140238
2.625846E-03	140538
2.624030E-03	140838
2.622839E-03	141138
2.621098E-03	141438
2.619485E-03	141738
2.616307E-03	142038
2.612603E-03	142338
2.608983E-03	142638
2.605828E-03	142938
2.602319E-03	143240
2.599696E-03	143540
2.596739E-03	143840
2.595015E-03	144140
2.592388E-03	144440
2.590393E-03	144740
2.589026E-03	145040
2.587480E-03	145340
2.587112E-03	145640
2.587020E-03	145940
2.586463E-03	146240
2.586271E-03	146540
2.586542E-03	146840
2.586367E-03	147140
2.587087E-03	147440
2.587431E-03	147740
2.588772E-03	148040
2.589977E-03	148340
2.591756E-03	148640
2.592868E-03	148940
2.592960E-03	149240
2.591673E-03	149540
2.591118E-03	149840
2.589585E-03	150140
2.589266E-03	150442
2.588006E-03	150742
2.586523E-03	151042
2.584824E-03	151342
2.582303E-03	151642
2.579526E-03	151942
2.576718E-03	152242
2.574106E-03	152547
2.572161E-03	152847
2.569767E-03	153147
2.567610E-03	153447
2.565937E-03	153747
2.564151E-03	154047
2.562646E-03	154347
2.561260E-03	154647
2.559948E-03	154947
2.558806E-03	155247
2.557837E-03	155547
2.556541E-03	155847
2.555518E-03	156147
2.554619E-03	156447
2.553328E-03	156747
2.552502E-03	157047
2.551647E-03	157347
2.550598E-03	157647
2.550183E-03	157949
2.549587E-03	158249
2.549373E-03	158549
2.549173E-03	158849
2.548956E-03	159149
2.548782E-03	159449
2.548569E-03	159749
2.548447E-03	160049
2.548322E-03	160349
2.548069E-03	160649
2.548095E-03	160949
2.547820E-03	161249
2.547798E-03	161549
2.547876E-03	161849
2.547797E-03	162149
2.547862E-03	162449
2.548026E-03	162749
2.548171E-03	163049
2.548272E-03	163349
2.548573E-03	163649
2.548706E-03	163949
2.548940E-03	164249
2.549305E-03	164549
2.549464E-03	164849
2.549685E-03	165151
2.549721E-03	165451
2.549753E-03	165751
2.549857E-03	166051
2.549682E-03	166351
2.549422E-03	166651
2.549088E-03	166951
2.548914E-03	167251
2.548534E-03	167551
2.548231E-03	167851
2.548020E-03	168151
2.547984E-03	168451
2.547948E-03	168751
2.548097E-03	169051
2.548124E-03	169351
2.548508E-03	169651
2.548562E-03	169951
2.548369E-03	170251
2.548106E-03	170551
2.547949E-03	170851
2.547376E-03	171151
2.547355E-03	171451
2.547282E-03	171751
2.547326E-03	172051
2.547595E-03	172351
2.548367E-03	172652
2.549758E-03	172952
2.550495E-03	173252
2.552078E-03	173552
2.553687E-03	173852
2.555831E-03	174152
2.558046E-03	174452
2.560008E-03	174752
2.561640E-03	175052
2.563105E-03	175352
2.564432E-03	175652
2.564620E-03	175952
2.565312E-03	176252
2.565741E-03	176552
2.565386E-03	176852
2.565898E-03	177152
2.565703E-03	177452
2.565034E-03	177752
2.564577E-03	178052
2.564214E-03	178352
2.563325E-03	178652
2.563061E-03	178952
2.562771E-03	179252
2.563136E-03	179552
2.563834E-03	179854
2.563862E-03	180154
2.564294E-03	180454
2.564118E-03	180754
2.564596E-03	181054
2.564842E-03	181354
2.565340E-03	181654
2.564972E-03	181960
2.565275E-03	182260
