CH2,CH3,Start,Increment,
Volt,Volt,-6.00000e-04,1.00000e-06
0.00e+00,-1.00e-02,
1.20e-02,-2.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-1.00e-02,
0.00e+00,-2.00e-03,
8.00e-03,-1.00e-02,
0.00e+00,-2.00e-03,
8.00e-03,-1.00e-02,
0.00e+00,-1.00e-02,
8.00e-03,-2.00e-03,
0.00e+00,-2.00e-03,
1.20e-02,-1.00e-02,
8.00e-03,-1.00e-02,
0.00e+00,-2.00e-03,
0.00e+00,-2.00e-03,
8.00e-03,-1.00e-02,
0.00e+00,-2.00e-03,
8.00e-03,-1.00e-02,
0.00e+00,-2.00e-03,
8.00e-03,-1.00e-02,
8.00e-03,-2.00e-03,
0.00e+00,-8.00e-03,
0.00e+00,-2.00e-03,
8.00e-03,-8.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-8.00e-03,
0.00e+00,-2.00e-03,
8.00e-03,-8.00e-03,
0.00e+00,-6.00e-03,
1.20e-02,-2.00e-03,
1.20e-02,-2.00e-03,
0.00e+00,-1.00e-02,
0.00e+00,-8.00e-03,
8.00e-03,0.00e+00,
8.00e-03,-2.00e-03,
0.00e+00,-8.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-1.00e-02,
8.00e-03,-2.00e-03,
0.00e+00,-1.00e-02,
0.00e+00,-6.00e-03,
8.00e-03,-2.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-6.00e-03,
0.00e+00,-6.00e-03,
1.20e-02,-2.00e-03,
1.20e-02,-2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-1.00e-02,
8.00e-03,-6.00e-03,
0.00e+00,0.00e+00,
8.00e-03,-6.00e-03,
0.00e+00,0.00e+00,
0.00e+00,0.00e+00,
8.00e-03,-8.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,-8.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,0.00e+00,
8.00e-03,-6.00e-03,
0.00e+00,-2.00e-03,
0.00e+00,-2.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,-2.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
8.00e-03,-1.00e-02,
0.00e+00,0.00e+00,
0.00e+00,2.00e-03,
1.20e-02,-6.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,0.00e+00,
8.00e-03,-6.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,2.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,2.00e-03,
1.20e-02,-6.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,0.00e+00,
8.00e-03,-6.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
1.60e-02,4.00e-03,
-4.00e-03,-1.20e-02,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,-1.20e-02,
-4.00e-03,4.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,2.00e-03,
1.20e-02,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,2.00e-03,
0.00e+00,2.00e-03,
8.00e-03,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,-6.00e-03,
0.00e+00,4.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,4.00e-03,
0.00e+00,0.00e+00,
8.00e-03,-6.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,-4.00e-03,
1.20e-02,2.00e-03,
0.00e+00,4.00e-03,
1.20e-02,-4.00e-03,
0.00e+00,-4.00e-03,
1.20e-02,2.00e-03,
1.20e-02,-4.00e-03,
0.00e+00,2.00e-03,
1.20e-02,2.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,4.00e-03,
0.00e+00,-6.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,4.00e-03,
0.00e+00,-4.00e-03,
8.00e-03,4.00e-03,
0.00e+00,-4.00e-03,
8.00e-03,2.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,4.00e-03,
0.00e+00,-4.00e-03,
1.20e-02,4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
8.00e-03,4.00e-03,
0.00e+00,-4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,-4.00e-03,
1.20e-02,4.00e-03,
8.00e-03,4.00e-03,
0.00e+00,-4.00e-03,
0.00e+00,4.00e-03,
1.20e-02,-4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,4.00e-03,
1.20e-02,-4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
0.00e+00,-4.00e-03,
8.00e-03,4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,-4.00e-03,
8.00e-03,4.00e-03,
0.00e+00,-4.00e-03,
8.00e-03,6.00e-03,
0.00e+00,-2.00e-03,
8.00e-03,0.00e+00,
0.00e+00,4.00e-03,
0.00e+00,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,4.00e-03,
8.00e-03,0.00e+00,
0.00e+00,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,0.00e+00,
1.20e-02,6.00e-03,
0.00e+00,6.00e-03,
8.00e-03,-2.00e-03,
0.00e+00,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,0.00e+00,
8.00e-03,6.00e-03,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,0.00e+00,
0.00e+00,6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,6.00e-03,
1.20e-02,2.00e-03,
0.00e+00,2.00e-03,
8.00e-03,6.00e-03,
0.00e+00,6.00e-03,
8.00e-03,2.00e-03,
0.00e+00,0.00e+00,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,8.00e-03,
8.00e-03,2.00e-03,
0.00e+00,1.00e-02,
8.00e-03,2.00e-03,
0.00e+00,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,1.00e-02,
8.00e-03,2.00e-03,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,2.00e-03,
8.00e-03,1.00e-02,
0.00e+00,4.00e-03,
0.00e+00,1.00e-02,
8.00e-03,4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,1.00e-02,
0.00e+00,4.00e-03,
8.00e-03,1.00e-02,
0.00e+00,4.00e-03,
8.00e-03,1.20e-02,
0.00e+00,4.00e-03,
8.00e-03,1.20e-02,
0.00e+00,1.20e-02,
8.00e-03,4.00e-03,
0.00e+00,4.00e-03,
8.00e-03,1.20e-02,
8.00e-03,1.20e-02,
0.00e+00,4.00e-03,
8.00e-03,1.20e-02,
0.00e+00,4.00e-03,
0.00e+00,1.20e-02,
8.00e-03,4.00e-03,
8.00e-03,1.20e-02,
0.00e+00,4.00e-03,
8.00e-03,1.20e-02,
0.00e+00,8.00e-03,
8.00e-03,8.00e-03,
0.00e+00,1.20e-02,
0.00e+00,8.00e-03,
8.00e-03,1.20e-02,
0.00e+00,8.00e-03,
8.00e-03,1.40e-02,
8.00e-03,1.20e-02,
0.00e+00,8.00e-03,
0.00e+00,8.00e-03,
8.00e-03,1.40e-02,
0.00e+00,8.00e-03,
8.00e-03,1.40e-02,
0.00e+00,1.40e-02,
8.00e-03,8.00e-03,
0.00e+00,1.40e-02,
8.00e-03,8.00e-03,
8.00e-03,1.40e-02,
0.00e+00,8.00e-03,
0.00e+00,1.00e-02,
1.20e-02,1.40e-02,
8.00e-03,1.40e-02,
0.00e+00,1.00e-02,
8.00e-03,1.00e-02,
0.00e+00,1.40e-02,
0.00e+00,1.00e-02,
8.00e-03,1.80e-02,
0.00e+00,1.60e-02,
8.00e-03,8.00e-03,
0.00e+00,1.00e-02,
8.00e-03,1.80e-02,
0.00e+00,1.00e-02,
8.00e-03,1.80e-02,
8.00e-03,1.80e-02,
0.00e+00,1.00e-02,
0.00e+00,1.80e-02,
1.20e-02,1.00e-02,
8.00e-03,1.20e-02,
0.00e+00,1.80e-02,
1.20e-02,1.80e-02,
0.00e+00,1.20e-02,
0.00e+00,1.20e-02,
8.00e-03,1.80e-02,
0.00e+00,1.20e-02,
1.20e-02,2.00e-02,
0.00e+00,2.00e-02,
8.00e-03,1.20e-02,
0.00e+00,2.00e-02,
8.00e-03,1.20e-02,
0.00e+00,2.00e-02,
8.00e-03,1.40e-02,
0.00e+00,1.60e-02,
8.00e-03,2.00e-02,
8.00e-03,2.00e-02,
0.00e+00,1.40e-02,
0.00e+00,2.00e-02,
8.00e-03,1.60e-02,
0.00e+00,1.60e-02,
8.00e-03,2.20e-02,
0.00e+00,1.60e-02,
8.00e-03,2.20e-02,
0.00e+00,1.60e-02,
8.00e-03,2.40e-02,
8.00e-03,1.80e-02,
0.00e+00,2.40e-02,
8.00e-03,1.80e-02,
0.00e+00,2.40e-02,
0.00e+00,1.60e-02,
8.00e-03,2.60e-02,
1.20e-02,2.60e-02,
0.00e+00,1.80e-02,
0.00e+00,2.60e-02,
1.20e-02,1.80e-02,
0.00e+00,2.60e-02,
8.00e-03,1.80e-02,
0.00e+00,2.20e-02,
8.00e-03,2.60e-02,
8.00e-03,2.20e-02,
0.00e+00,2.60e-02,
8.00e-03,2.20e-02,
0.00e+00,2.80e-02,
8.00e-03,2.20e-02,
0.00e+00,2.80e-02,
8.00e-03,2.80e-02,
0.00e+00,2.20e-02,
8.00e-03,2.80e-02,
0.00e+00,2.20e-02,
0.00e+00,2.20e-02,
1.20e-02,3.20e-02,
0.00e+00,3.20e-02,
1.20e-02,2.40e-02,
0.00e+00,3.20e-02,
1.20e-02,2.40e-02,
0.00e+00,3.20e-02,
1.20e-02,2.60e-02,
1.20e-02,2.60e-02,
0.00e+00,3.20e-02,
0.00e+00,2.60e-02,
1.20e-02,3.40e-02,
1.20e-02,2.60e-02,
0.00e+00,3.40e-02,
1.20e-02,3.40e-02,
0.00e+00,3.00e-02,
4.00e-03,3.00e-02,
1.20e-02,3.60e-02,
4.00e-03,3.00e-02,
1.20e-02,3.60e-02,
1.20e-02,3.00e-02,
0.00e+00,3.60e-02,
4.00e-03,3.00e-02,
1.20e-02,4.00e-02,
1.20e-02,3.20e-02,
0.00e+00,4.00e-02,
4.00e-03,4.00e-02,
1.20e-02,3.20e-02,
4.00e-03,3.40e-02,
1.20e-02,4.00e-02,
1.20e-02,3.40e-02,
4.00e-03,4.20e-02,
4.00e-03,3.40e-02,
1.20e-02,4.20e-02,
1.20e-02,4.20e-02,
4.00e-03,3.80e-02,
4.00e-03,3.80e-02,
1.20e-02,4.40e-02,
1.20e-02,4.40e-02,
4.00e-03,3.80e-02,
4.00e-03,4.00e-02,
1.20e-02,4.60e-02,
4.00e-03,4.00e-02,
1.20e-02,4.80e-02,
1.20e-02,4.00e-02,
4.00e-03,5.00e-02,
4.00e-03,4.40e-02,
1.20e-02,5.00e-02,
4.00e-03,4.40e-02,
1.20e-02,5.00e-02,
1.20e-02,4.60e-02,
4.00e-03,5.20e-02,
1.20e-02,5.40e-02,
4.00e-03,4.60e-02,
4.00e-03,4.80e-02,
1.20e-02,5.40e-02,
4.00e-03,4.80e-02,
1.20e-02,5.60e-02,
4.00e-03,5.60e-02,
1.20e-02,5.00e-02,
4.00e-03,5.80e-02,
1.20e-02,5.20e-02,
4.00e-03,5.80e-02,
1.20e-02,5.40e-02,
4.00e-03,5.40e-02,
1.60e-02,6.20e-02,
8.00e-03,5.60e-02,
1.60e-02,6.40e-02,
1.60e-02,6.00e-02,
8.00e-03,6.40e-02,
8.00e-03,6.00e-02,
1.60e-02,6.60e-02,
1.60e-02,6.20e-02,
8.00e-03,6.80e-02,
8.00e-03,6.20e-02,
1.60e-02,7.00e-02,
8.00e-03,6.60e-02,
1.60e-02,7.20e-02,
2.00e-02,6.80e-02,
8.00e-03,7.60e-02,
2.00e-02,7.00e-02,
8.00e-03,7.80e-02,
2.00e-02,7.40e-02,
1.20e-02,7.80e-02,
1.20e-02,7.40e-02,
2.00e-02,8.00e-02,
1.60e-02,7.60e-02,
2.40e-02,8.40e-02,
1.60e-02,7.80e-02,
2.40e-02,8.60e-02,
1.60e-02,8.00e-02,
2.80e-02,8.80e-02,
2.80e-02,8.20e-02,
2.00e-02,9.20e-02,
2.40e-02,9.20e-02,
3.20e-02,8.60e-02,
2.40e-02,9.40e-02,
3.60e-02,8.80e-02,
2.80e-02,9.00e-02,
4.00e-02,1.00e-01,
3.20e-02,9.20e-02,
4.40e-02,1.02e-01,
4.00e-02,1.02e-01,
4.80e-02,9.60e-02,
4.40e-02,9.80e-02,
5.60e-02,1.06e-01,
4.80e-02,1.00e-01,
6.00e-02,1.08e-01,
5.60e-02,1.04e-01,
6.80e-02,1.10e-01,
6.00e-02,1.06e-01,
7.60e-02,1.14e-01,
6.80e-02,1.10e-01,
8.80e-02,1.16e-01,
8.00e-02,1.16e-01,
9.60e-02,1.10e-01,
9.20e-02,1.12e-01,
1.12e-01,1.20e-01,
1.04e-01,1.20e-01,
1.28e-01,1.14e-01,
1.20e-01,1.14e-01,
1.40e-01,1.22e-01,
1.36e-01,1.22e-01,
1.60e-01,1.14e-01,
1.56e-01,1.22e-01,
1.80e-01,1.14e-01,
1.76e-01,1.14e-01,
2.08e-01,1.20e-01,
2.00e-01,1.20e-01,
2.32e-01,1.10e-01,
2.28e-01,1.16e-01,
2.60e-01,1.06e-01,
2.52e-01,1.10e-01,
2.88e-01,1.00e-01,
2.84e-01,1.06e-01,
3.24e-01,9.40e-02,
3.16e-01,1.00e-01,
3.52e-01,8.40e-02,
3.48e-01,8.80e-02,
3.84e-01,7.40e-02,
3.76e-01,7.80e-02,
4.12e-01,6.20e-02,
4.04e-01,6.60e-02,
4.32e-01,4.80e-02,
4.24e-01,5.40e-02,
4.48e-01,3.20e-02,
4.40e-01,3.60e-02,
4.56e-01,1.80e-02,
4.48e-01,2.20e-02,
4.60e-01,2.00e-03,
4.60e-01,6.00e-03,
4.48e-01,-1.40e-02,
4.56e-01,-1.00e-02,
4.36e-01,-3.20e-02,
4.48e-01,-2.60e-02,
4.28e-01,-4.80e-02,
4.36e-01,-4.40e-02,
3.96e-01,-6.40e-02,
4.00e-01,-5.80e-02,
3.72e-01,-7.60e-02,
3.80e-01,-7.00e-02,
3.48e-01,-8.80e-02,
3.52e-01,-8.40e-02,
3.20e-01,-1.00e-01,
3.24e-01,-9.60e-02,
2.84e-01,-1.08e-01,
2.88e-01,-1.04e-01,
2.56e-01,-1.16e-01,
2.60e-01,-1.12e-01,
2.24e-01,-1.22e-01,
2.32e-01,-1.18e-01,
2.04e-01,-1.28e-01,
2.08e-01,-1.20e-01,
1.76e-01,-1.30e-01,
1.80e-01,-1.26e-01,
1.60e-01,-1.36e-01,
1.64e-01,-1.38e-01,
1.36e-01,-1.28e-01,
1.40e-01,-1.28e-01,
1.20e-01,-1.38e-01,
1.24e-01,-1.28e-01,
1.00e-01,-1.38e-01,
1.08e-01,-1.28e-01,
9.20e-02,-1.38e-01,
9.60e-02,-1.38e-01,
8.00e-02,-1.28e-01,
8.40e-02,-1.28e-01,
6.80e-02,-1.36e-01,
7.20e-02,-1.36e-01,
6.00e-02,-1.26e-01,
6.40e-02,-1.32e-01,
5.20e-02,-1.26e-01,
6.00e-02,-1.32e-01,
4.80e-02,-1.22e-01,
5.60e-02,-1.22e-01,
4.40e-02,-1.30e-01,
4.80e-02,-1.30e-01,
3.60e-02,-1.18e-01,
4.40e-02,-1.28e-01,
2.80e-02,-1.18e-01,
2.80e-02,-1.24e-01,
3.60e-02,-1.14e-01,
3.20e-02,-1.14e-01,
2.40e-02,-1.22e-01,
3.20e-02,-1.20e-01,
2.40e-02,-1.12e-01,
2.80e-02,-1.18e-01,
2.00e-02,-1.10e-01,
2.80e-02,-1.16e-01,
2.00e-02,-1.08e-01,
2.40e-02,-1.14e-01,
1.60e-02,-1.06e-01,
2.40e-02,-1.12e-01,
1.60e-02,-1.04e-01,
2.40e-02,-1.10e-01,
1.20e-02,-1.04e-01,
2.00e-02,-1.10e-01,
1.20e-02,-1.00e-01,
2.00e-02,-1.08e-01,
1.20e-02,-9.80e-02,
2.00e-02,-1.08e-01,
8.00e-03,-9.80e-02,
8.00e-03,-9.80e-02,
2.00e-02,-1.06e-01,
1.60e-02,-1.02e-01,
8.00e-03,-9.60e-02,
8.00e-03,-1.02e-01,
1.60e-02,-9.20e-02,
8.00e-03,-1.00e-01,
1.60e-02,-9.20e-02,
8.00e-03,-9.80e-02,
1.60e-02,-9.00e-02,
2.00e-02,-8.40e-02,
0.00e+00,-1.04e-01,
1.60e-02,-1.02e-01,
0.00e+00,-8.80e-02,
1.60e-02,-8.60e-02,
4.00e-03,-9.40e-02,
1.20e-02,-9.40e-02,
4.00e-03,-8.40e-02,
1.20e-02,-9.20e-02,
4.00e-03,-8.40e-02,
4.00e-03,-9.20e-02,
1.20e-02,-8.20e-02,
4.00e-03,-8.80e-02,
1.20e-02,-8.20e-02,
4.00e-03,-8.80e-02,
1.20e-02,-7.80e-02,
4.00e-03,-8.60e-02,
1.20e-02,-7.80e-02,
4.00e-03,-8.60e-02,
1.20e-02,-7.80e-02,
4.00e-03,-7.60e-02,
1.20e-02,-8.60e-02,
4.00e-03,-8.60e-02,
1.20e-02,-7.60e-02,
4.00e-03,-7.60e-02,
1.20e-02,-8.40e-02,
1.20e-02,-7.40e-02,
4.00e-03,-8.20e-02,
4.00e-03,-8.20e-02,
1.20e-02,-7.40e-02,
1.20e-02,-8.00e-02,
4.00e-03,-7.40e-02,
4.00e-03,-7.80e-02,
1.20e-02,-7.00e-02,
4.00e-03,-7.80e-02,
1.20e-02,-7.20e-02,
4.00e-03,-7.00e-02,
1.20e-02,-7.80e-02,
0.00e+00,-7.80e-02,
1.20e-02,-6.80e-02,
4.00e-03,-6.80e-02,
1.20e-02,-7.80e-02,
4.00e-03,-7.80e-02,
1.20e-02,-6.80e-02,
4.00e-03,-7.60e-02,
1.20e-02,-6.40e-02,
4.00e-03,-6.60e-02,
1.20e-02,-7.40e-02,
4.00e-03,-6.40e-02,
1.20e-02,-7.60e-02,
4.00e-03,-7.20e-02,
8.00e-03,-6.60e-02,
4.00e-03,-7.20e-02,
8.00e-03,-6.40e-02,
4.00e-03,-7.00e-02,
1.20e-02,-6.40e-02,
4.00e-03,-7.00e-02,
1.20e-02,-6.40e-02,
4.00e-03,-7.00e-02,
8.00e-03,-6.20e-02,
8.00e-03,-6.20e-02,
0.00e+00,-7.00e-02,
8.00e-03,-7.00e-02,
0.00e+00,-6.00e-02,
8.00e-03,-7.00e-02,
0.00e+00,-6.00e-02,
0.00e+00,-6.60e-02,
1.20e-02,-6.00e-02,
0.00e+00,-6.00e-02,
1.20e-02,-6.60e-02,
0.00e+00,-6.00e-02,
1.20e-02,-6.60e-02,
0.00e+00,-6.00e-02,
8.00e-03,-6.40e-02,
0.00e+00,-6.00e-02,
1.20e-02,-6.60e-02,
0.00e+00,-6.40e-02,
8.00e-03,-5.60e-02,
8.00e-03,-6.40e-02,
0.00e+00,-5.60e-02,
8.00e-03,-5.60e-02,
0.00e+00,-6.40e-02,
0.00e+00,-6.40e-02,
8.00e-03,-5.40e-02,
0.00e+00,-6.40e-02,
8.00e-03,-5.40e-02,
0.00e+00,-6.40e-02,
8.00e-03,-5.40e-02,
0.00e+00,-6.20e-02,
8.00e-03,-5.40e-02,
0.00e+00,-5.40e-02,
8.00e-03,-6.20e-02,
8.00e-03,-5.40e-02,
0.00e+00,-6.20e-02,
0.00e+00,-5.40e-02,
8.00e-03,-6.00e-02,
0.00e+00,-5.40e-02,
8.00e-03,-6.20e-02,
8.00e-03,-5.80e-02,
0.00e+00,-5.20e-02,
0.00e+00,-6.20e-02,
8.00e-03,-5.20e-02,
8.00e-03,-5.20e-02,
0.00e+00,-5.80e-02,
0.00e+00,-5.80e-02,
8.00e-03,-5.20e-02,
0.00e+00,-5.80e-02,
8.00e-03,-5.20e-02,
8.00e-03,-5.20e-02,
0.00e+00,-5.80e-02,
0.00e+00,-5.20e-02,
8.00e-03,-5.60e-02,
8.00e-03,-5.60e-02,
0.00e+00,-4.80e-02,
0.00e+00,-5.60e-02,
1.20e-02,-4.80e-02,
0.00e+00,-5.60e-02,
8.00e-03,-4.80e-02,
0.00e+00,-5.60e-02,
8.00e-03,-4.80e-02,
0.00e+00,-5.80e-02,
8.00e-03,-4.80e-02,
8.00e-03,-4.80e-02,
0.00e+00,-5.60e-02,
8.00e-03,-4.80e-02,
0.00e+00,-5.60e-02,
0.00e+00,-5.60e-02,
8.00e-03,-4.60e-02,
8.00e-03,-5.60e-02,
0.00e+00,-4.80e-02,
8.00e-03,-4.80e-02,
0.00e+00,-5.40e-02,
0.00e+00,-5.40e-02,
8.00e-03,-4.60e-02,
0.00e+00,-5.40e-02,
8.00e-03,-4.60e-02,
0.00e+00,-5.40e-02,
8.00e-03,-4.60e-02,
0.00e+00,-4.60e-02,
8.00e-03,-5.60e-02,
0.00e+00,-5.60e-02,
8.00e-03,-4.60e-02,
0.00e+00,-4.60e-02,
8.00e-03,-5.40e-02,
0.00e+00,-4.60e-02,
8.00e-03,-5.40e-02,
0.00e+00,-5.40e-02,
8.00e-03,-4.60e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.60e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.40e-02,
0.00e+00,-4.60e-02,
8.00e-03,-5.00e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.40e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.20e-02,
0.00e+00,-4.20e-02,
8.00e-03,-5.20e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.20e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.20e-02,
0.00e+00,-5.00e-02,
1.20e-02,-4.20e-02,
0.00e+00,-4.20e-02,
8.00e-03,-5.00e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.20e-02,
0.00e+00,-4.20e-02,
8.00e-03,-5.00e-02,
0.00e+00,-4.20e-02,
8.00e-03,-5.00e-02,
0.00e+00,-4.80e-02,
8.00e-03,-4.20e-02,
0.00e+00,-4.80e-02,
8.00e-03,-4.00e-02,
0.00e+00,-4.20e-02,
8.00e-03,-5.00e-02,
0.00e+00,-5.00e-02,
8.00e-03,-4.00e-02,
8.00e-03,-4.80e-02,
0.00e+00,-4.00e-02,
0.00e+00,-4.80e-02,
8.00e-03,-4.00e-02,
0.00e+00,-4.00e-02,
8.00e-03,-4.80e-02,
0.00e+00,-4.80e-02,
